image_ID,roll,pitch,yaw,rollpitchyaw,norm_roll,norm_yaw,norm_pitch,norm_rollpitchyaw,condition
part2_faceAlign_frame_face_A1_13881.jpg,5.098713,-0.80497473,2.1923366,8.096024,0.628075514370253,0.545533656646183,0.501450230615066,0.079757556839762,A1
part2_faceAlign_frame_face_A1_5080.jpg,3.1765692,-11.519122,3.8066375,18.502329,0.574916086570704,0.296243369868804,0.512562300141353,0.19216671594073,A1
part2_faceAlign_frame_face_A1_10221.jpg,6.9781847,9.210484,4.9347,21.123367,0.680054788833196,0.778567281823216,0.520327338821562,0.220479232011678,A1
part2_faceAlign_frame_face_A1_11111.jpg,11.275073,-10.325675,17.286066,38.886814,0.798890915113953,0.324011771533083,0.605348190718884,0.412360417504957,A1
part2_faceAlign_frame_face_A1_12255.jpg,1.70704,0.8470123,3.122278,5.6763306,0.532548648548683,0.501878555572028,0.59464869771598,0.058702547557533,A1
part2_faceAlign_frame_face_A1_472.jpg,5.229847,-3.9336848,4.9064193,14.069952,0.631702198495065,0.47273672648101,0.52013266811014,0.144288072042779,A1
part2_faceAlign_frame_face_A1_7453.jpg,6.567221,4.5293255,-2.2192287,13.315775,0.669252198953638,0.463871290049221,0.677550574961845,0.145197134976704,A1
part2_faceAlign_frame_face_A1_11832.jpg,-0.78902805,-14.752953,7.9220715,23.464052,0.462341105972105,0.536031283679463,0.243438374721085,0.26009698713486,A1
part2_faceAlign_frame_face_A1_6935.jpg,5.937643,9.150606,32.168377,47.256626,0.651543897995947,0.708554847318463,0.781591922865036,0.52947899504241,A1
part2_faceAlign_frame_face_A1_8910.jpg,0.28979278,1.9924114,5.0554385,7.3376427,0.492685374572764,0.515633877534219,0.620435677374778,0.077512096673956,A1
part2_faceAlign_frame_face_A1_355.jpg,12.258402,-13.110097,25.935375,51.303875,0.826086178537378,0.259225527570129,0.664885866106624,0.546489811705438,A1
part2_faceAlign_frame_face_A1_6408.jpg,9.84556,10.369708,9.171654,29.38692,0.761462876031514,0.544922635228297,0.809038215145168,0.32715631726078,A1
part2_faceAlign_frame_face_A1_1437.jpg,8.311249,-8.371297,-10.154547,26.837091,0.716922444316623,0.369485054643126,0.416460233399449,0.282199017293296,A1
part2_faceAlign_frame_face_A1_2477.jpg,-0.2802003,-8.477929,3.7949064,12.553036,0.476653033854949,0.506664614568637,0.384711330362898,0.136561324352372,A1
part2_faceAlign_frame_face_A1_7623.jpg,9.040365,-2.8639987,9.178265,21.082628,0.738814950929894,0.544969675519826,0.51110073162226,0.233134255872609,A1
part2_faceAlign_frame_face_A1_13179.jpg,9.715733,-7.1575847,-4.0072646,20.880583,0.755765306018032,0.397724977028683,0.458775163302863,0.217856673352945,A1
part2_faceAlign_frame_face_A1_6865.jpg,-0.5001555,-4.145851,-5.5083876,10.154394,0.473231404483721,0.467800171894854,0.448442155904114,0.101992119522545,A1
part2_faceAlign_frame_face_A1_3711.jpg,13.973644,-6.713771,9.161288,29.848705,0.877574547421919,0.544848876392722,0.424428758516025,0.33238469526316,A1
part2_faceAlign_frame_face_A1_2384.jpg,-1.9069052,5.034887,7.679797,14.62159,0.430898290298867,0.534307389698219,0.688932550132571,0.159981708796073,A1
part2_faceAlign_frame_face_A1_7041.jpg,1.9919481,4.5612545,0.8793516,7.4325542,0.540562331333157,0.485919107419896,0.678269409535336,0.078586694590243,A1
part2_faceAlign_frame_face_A1_10461.jpg,0.37602255,-12.396771,22.330778,35.103573,0.497463266734882,0.275822764720646,0.640073557274829,0.371493756429166,A1
part2_faceAlign_frame_face_A1_5543.jpg,4.5642962,3.6824925,-2.3703845,10.617173,0.612915422328624,0.462795747332797,0.658485372845483,0.114643281269941,A1
part2_faceAlign_frame_face_A1_7672.jpg,-8.230299,-5.295755,-7.429724,20.955778,0.253038580327432,0.426796230614691,0.456353307564344,0.231698046923419,A1
part2_faceAlign_frame_face_A1_8701.jpg,8.031476,11.035345,14.640673,33.707497,0.710437672745295,0.583837209140987,0.824024055259015,0.376074341329096,A1
