image_ID,roll,pitch,yaw,rollpitchyaw,norm_roll,norm_pitch,norm_yaw,norm_rollpitchyaw,condition
part2_faceAlign_frame_face_A2_23551.jpg,1.8842001,-5.554644,15.283903,22.722748,0.534019568502941,0.464401323137974,0.592444108094232,0.230180457042891,A2
part2_faceAlign_frame_face_A2_23519.jpg,-0.12532832,-4.2296953,15.412002,19.767025,0.479520820261412,0.493281399351195,0.59331534059805,0.198950695357454,A2
part2_faceAlign_frame_face_A2_20009.jpg,6.0096097,7.5073466,9.907792,23.424747,0.645901369698658,0.74911520226732,0.555879867566729,0.237597681685868,A2
part2_faceAlign_frame_face_A2_13033.jpg,-7.411125,-15.66873,4.2246933,27.304548,0.281928790683506,0.243943297474733,0.517227728909558,0.27859112410822,A2
part2_faceAlign_frame_face_A2_16439.jpg,4.5806713,-11.00128,8.420701,24.002651,0.607148320306974,0.345680301874527,0.545765799421505,0.243703735668959,A2
part2_faceAlign_frame_face_A2_11151.jpg,5.964728,-11.966638,-5.699262,23.630629,0.644684170456981,0.324638270124133,0.449732491446382,0.239773002511034,A2
part2_faceAlign_frame_face_A2_22890.jpg,-1.4549778,-6.1801014,25.461128,33.096207,0.44346050305525,0.450768148223259,0.661661894483412,0.339784994553224,A2
part2_faceAlign_frame_face_A2_12181.jpg,-1.5627531,-4.294218,10.04957,15.906542,0.44053761881888,0.491874989809843,0.55684413428174,0.158161364259553,A2
part2_faceAlign_frame_face_A2_12260.jpg,-2.813976,-5.5402255,27.305773,35.659973,0.406604243633703,0.46471560502593,0.674207774482515,0.366873392619358,A2
part2_faceAlign_frame_face_A2_21381.jpg,1.2318587,-9.073359,8.328793,18.63401,0.516327960177179,0.387703442402964,0.545140710724787,0.186979415086594,A2
part2_faceAlign_frame_face_A2_23371.jpg,-2.2074933,1.6906661,44.64516,48.54332,0.423052156313705,0.62232827372589,0.792137169330848,0.502997060676477,A2
part2_faceAlign_frame_face_A2_8568.jpg,0.72927976,-4.4421315,12.487039,17.658451,0.50269793491854,0.488650900339085,0.573421954716314,0.176671793201836,A2
part2_faceAlign_frame_face_A2_4823.jpg,11.83105,0.0049245358,25.788456,37.62443,0.803779808318992,0.585583949323073,0.663888131948261,0.387629574423704,A2
part2_faceAlign_frame_face_A2_8920.jpg,3.1115885,0.37272966,-2.3088892,5.793207,0.567306548045222,0.593601044640431,0.472791242751388,0.051305261067545,A2
part2_faceAlign_frame_face_A2_8652.jpg,-0.26295274,-11.967146,7.9911685,20.221268,0.475788422877619,0.324627197183183,0.542844444255219,0.203750164264817,A2
part2_faceAlign_frame_face_A2_17443.jpg,2.312401,-10.639071,25.767025,38.7185,0.545632448825328,0.353575417757213,0.663742374496686,0.399189367194267,A2
part2_faceAlign_frame_face_A2_17323.jpg,7.960187,-12.257366,5.044953,25.262505,0.698801353665215,0.318301234737542,0.52280651494389,0.257015179325365,A2
part2_faceAlign_frame_face_A2_11833.jpg,2.3404024,-14.281903,14.562215,31.18452,0.546391851496035,0.274172142904411,0.587535732203591,0.319586373292995,A2
part2_faceAlign_part2_faceAlign_frame_face_A2_18107.jpg,0.95640403,-8.919788,-4.0847383,13.96093,0.508857583265424,0.391050849124553,0.460713260426813,0.137604296126873,A2
part2_faceAlign_frame_face_A2_22036.jpg,3.6144674,0.0021860003,-7.538923,11.155577,0.580944708269438,0.585524257114648,0.437220508845378,0.107963323128549,A2
part2_faceAlign_frame_face_A2_18508.jpg,1.692202,-0.80222255,-37.713387,40.20781,0.528812547785736,0.567990461097314,0.231996628705163,0.414925211309477,A2
part2_faceAlign_frame_face_A2_21174.jpg,-4.919218,-5.629798,10.966507,21.515522,0.349509727027916,0.462763181791272,0.563080446183888,0.217425073578181,A2
part2_faceAlign_frame_face_A2_25906.jpg,-4.2049756,1.8522449,-19.92865,25.98587,0.368880100869668,0.625850227487904,0.352954957390413,0.264658154178417,A2
part2_faceAlign_frame_face_A2_15415.jpg,6.2081723,4.023353,9.101801,19.333326,0.651286420758341,0.673174148327362,0.550398126436941,0.194368291521502,A2
part2_faceAlign_frame_face_A2_5969.jpg,-3.449442,-4.5612803,-3.511907,11.522629,0.389370298990088,0.486053798711894,0.464609225639377,0.111841543951733,A2
part2_faceAlign_frame_face_A2_3328.jpg,-6.8959146,0.73975456,3.1714861,10.807156,0.295901383258742,0.601601133311147,0.510064610181894,0.104281954882539,A2
part2_faceAlign_frame_face_A2_19092.jpg,1.0240742,-19.363234,13.8952,34.28251,0.510692809640721,0.163413721431485,0.58299920070425,0.35231930848478,A2
part2_faceAlign_frame_face_A2_22069.jpg,4.77873,4.6745024,2.0805721,11.533804,0.612519705514029,0.687367335050889,0.502645038322083,0.111959617460933,A2
part2_faceAlign_frame_face_A2_11056.jpg,4.601926,-2.0066843,-3.7983887,10.406999,0.607724751340604,0.541736654337921,0.462660793810955,0.100053951193844,A2
part2_faceAlign_frame_face_A2_20160.jpg,7.790853,-1.2676178,22.35941,31.417881,0.694208987146342,0.557846181330655,0.640566354789294,0.32205203344338,A2
part2_faceAlign_frame_face_A2_6729.jpg,6.543525,2.6914847,10.257208,19.492218,0.660381242303296,0.644143244708246,0.558256330900198,0.196047122485608,A2
part2_faceAlign_frame_face_A2_6668.jpg,3.5432668,-0.7651889,5.9291987,10.237654,0.579013736039622,0.568797688301246,0.528820485351162,0.098264675272988,A2
part2_faceAlign_frame_face_A2_13814.jpg,6.1678557,-13.644392,14.2361555,34.048405,0.650193027795352,0.288068051679421,0.585318122116247,0.349845787332977,A2
part2_faceAlign_frame_face_A2_12033.jpg,6.4435644,11.987596,66.26855,84.69971,0.65767029404337,0.846771771254663,0.939203112162015,0.885020492204305,A2
part2_faceAlign_frame_face_A2_16336.jpg,6.6657977,-2.0942667,5.472912,14.232976,0.663697298462438,0.539827609567405,0.525717168353373,0.140478696653403,A2
part2_faceAlign_frame_face_A2_9563.jpg,10.070045,3.4696217,5.8000507,19.339718,0.756021056966238,0.661104396384781,0.527942118342808,0.194435828512178,A2
part2_faceAlign_frame_face_A2_26340.jpg,4.154943,-3.7487302,-0.64348334,8.547156,0.595602497311849,0.503765057128964,0.484118073696834,0.080403106489409,A2
part2_faceAlign_frame_face_A2_6514.jpg,3.3009653,-1.1382189,2.7746758,7.21386,0.572442478666191,0.560666705698057,0.50736580666891,0.066315684787122,A2
part2_faceAlign_frame_face_A2_4917.jpg,4.8619404,-3.9534075,11.395754,20.211102,0.614776385536836,0.499303679852156,0.565999859595127,0.203642751710496,A2
part2_faceAlign_frame_face_A2_23737.jpg,-2.637042,-1.2462611,18.571949,22.455252,0.411402723428961,0.558311696051084,0.614806909905708,0.227354131189011,A2
part2_faceAlign_frame_face_A2_20196.jpg,5.471778,-10.637704,0.36808756,16.47757,0.631315283668278,0.353605214430989,0.490998013805627,0.1641947673747,A2
part2_faceAlign_frame_face_A2_14431.jpg,-0.22772087,-11.708007,12.56209,24.497818,0.476743917109051,0.33027568309801,0.573932394849679,0.248935601917756,A2
part2_faceAlign_frame_face_A2_13619.jpg,9.301576,-15.514844,5.248518,30.064938,0.735180048625376,0.247297570291596,0.524191010097167,0.307757024248005,A2
part2_faceAlign_frame_face_A2_1253.jpg,3.153171,1.8054928,-26.35736,31.316025,0.568434272428813,0.624831165986785,0.309231734651603,0.320975836991198,A2
part2_faceAlign_frame_face_A2_14822.jpg,-3.2076101,-12.575022,13.425377,29.208008,0.395928820732652,0.311377246292112,0.579803820032728,0.298702820020781,A2
part2_faceAlign_frame_face_A2_13160.jpg,4.710966,-12.833262,11.398593,28.942822,0.610681934453374,0.305748355995226,0.566019168325705,0.2959009013084,A2
