image_ID,roll,pitch,yaw,rollpitchyaw,norm_roll,norm_pitch,norm_yaw,norm_rollpitchyaw,condition
part2_faceAlign_frame_face_A2_4682.jpg,-10.265985,1.345692,-26.855352,38.46703,0.204504508022796,0.614808829162046,0.305844769749135,0.396532369846736,A2
part2_faceAlign_frame_face_A2_12572.jpg,-1.0641117,-13.691765,3.5985093,18.354385,0.454060857331427,0.287035456341617,0.512968898987617,0.18402493589105,A2
part2_faceAlign_frame_face_A2_11952.jpg,3.3808455,-5.0473366,27.053213,35.481396,0.574608843105706,0.475459167396798,0.672490052399093,0.364986572659402,A2
part2_faceAlign_frame_face_A2_20939.jpg,12.542372,-6.1036873,15.986039,34.6321,0.823070980422276,0.452433756130769,0.597219506070022,0.356013028223609,A2
part2_faceAlign_frame_face_A2_15163.jpg,4.213903,0.67813945,3.0389798,7.9310217,0.597201502413912,0.60025810088077,0.509163402557162,0.07389311642768,A2
part2_faceAlign_frame_face_A2_9978.jpg,12.495761,7.494934,-0.966989,20.957685,0.821806882274171,0.748844643238126,0.481917832897444,0.21153104475027,A2
part2_faceAlign_frame_face_A2_17665.jpg,6.6918573,-3.2212954,10.701727,20.61488,0.664404039191029,0.515261620898947,0.561279612903684,0.207909014385931,A2
part2_faceAlign_frame_face_A2_21266.jpg,-2.6160576,-0.6607964,13.239662,16.516516,0.411971823881195,0.571073144970692,0.578540727077697,0.164606265440858,A2
part2_faceAlign_frame_face_A2_26766.jpg,-6.269601,3.6438847,11.596573,21.51006,0.312887113277253,0.664902829275914,0.567365678533481,0.217367362839277,A2
part2_faceAlign_frame_face_A2_2713.jpg,11.83488,1.6618706,-31.708542,45.20529,0.803883678562223,0.621700614530785,0.272837042325785,0.467727895941202,A2
part2_faceAlign_frame_face_A2_14353.jpg,3.8837597,-7.2503877,16.362106,27.496254,0.588247960671851,0.427438980902316,0.599777229346653,0.280616663271961,A2
part2_faceAlign_frame_face_A2_25610.jpg,0.16896597,2.4915044,-10.895847,13.556318,0.487502130831595,0.639784248540966,0.414389250977274,0.13332922152243,A2
