,start,end,times,silent_length,norm_silentlength,condition
89,103.582077,110.09,S3,6.50792300000001,0.134779017073366,A2
90,117.592522,123.3,S4,5.707478,0.11317879156285,A2
91,15.15039,19.15,S1,3.99961,0.067091510185375,A2
92,41.264877,44.38,S2,3.115123,0.043223388501662,A2
93,52.129301,57.19,S3,5.060699,0.095725284756679,A2
94,90.104948,92.88,S4,2.775052,0.034046480294869,A2
95,104.707133,107.58,S5,2.872867,0.036686044610108,A2
96,119.309317,123.45,S6,4.14068300000001,0.070898403367849,A2
97,131.668846,134.03,S7,2.361154,0.022877330461525,A2
98,21.297677,27.46,S1,6.162323,0.125452907301383,A2
99,48.481258,51.24,S2,2.75874200000001,0.033606350519461,A2
100,88.675783,94.76,S3,6.08421700000001,0.123345195698807,A2
101,102.538635,105.97,S4,3.431365,0.05175726467791,A2
102,25.982223,34.09,S,8.107777,0.177951511353297,A2
103,55.569634,61.42,S2,5.850366,0.117034663012789,A2
104,76.7035,78.94,S3,2.23649999999999,0.019513508449034,A2
105,85.40568,87.270432,S4,1.864752,0.00948178780229,A2
106,124.689806,129.68,S5,4.990194,0.093822688201489,A2
107,159.374208,166.44,S6,7.06579199999999,0.1498332634055,A2
108,103.820724,106.82,S1,2.99927599999999,0.040097225773784,A2
109,145.756487,156.54,S2,10.783513,0.250156973323332,A2
110,170.883988,173.5,S3,2.61601200000001,0.029754742742393,A2
111,215.451347,224.48,S4,9.02865299999999,0.202801600075472,A2
112,15.540415,18.2,S1,2.659585,0.030930571970097,A2
113,33.606148,42.34,S2,8.73385200000001,0.194846315101832,A2
114,50.214967,56.21,S3,5.995033,0.120938541260426,A2
115,74.302611,77.49,S4,3.187389,0.045173506119666,A2
116,89.551644,92.78,S5,3.228356,0.046279011730282,A2
117,101.595466,110.98,S5,9.384534,0.212405145422008,A2
118,118.689923,122.94,S6,4.250077,0.073850430139828,A2
119,158.317982,161.12,S7,2.802018,0.03477416512158,A2
120,169.002018,177.08,S8,8.07798200000002,0.177147485193992,A2
121,48.842386,52.53,S1,3.687614,0.058672213471199,A2
122,63.987312,74.82,S2,10.832688,0.251483974041032,A2
123,117.373175,125.88,S3,8.50682499999999,0.188719929907377,A2
124,131.382231,137.79,S4,6.407769,0.132076334208484,A2
125,142.362303,146.38,S5,4.017697,0.067579592787938,A2
126,151.575466,164.1,S6,12.524534,0.297138897401243,A2
127,213.291039,218.67,S7,5.37896099999998,0.104313671181014,A2
128,230.455288,233.42,S8,2.96471199999999,0.0391645068555,A2
129,26.6687,34.44,S1,7.7713,0.168871588211668,A2
130,58.912214,68.52,S2,9.607786,0.218429661217189,A2
131,72.773911,76.65,S3,3.87608900000001,0.063758262485303,A2
132,97.785234,107.74,S4,9.95476599999999,0.227793010663607,A2
133,135.30222,142.51,S5,7.20777999999999,0.153664848111241,A2
134,58.657424,61.08,S1,2.422576,0.024534819797215,A2
135,76.813294,78.56,S2,1.746706,0.006296284462755,A2
136,119.846196,122.81,S3,2.963804,0.039140004229132,A2
137,145.12768,149.66,S1,4.53232,0.081466834076094,A2
138,159.801864,161.88,S2,2.078136,0.015240012939977,A2
139,21.259395,28.92,S1,7.660605,0.165884453601686,A2
140,64.537448,66.55,S2,2.012552,0.013470210905007,A2
141,83.234326,87.27,S3,4.035674,0.068064707010655,A2
142,152.422267,155.13,S4,2.70773299999999,0.03222985881414,A2
143,20.286089,25.49,S1,5.203911,0.099589899434529,A2
144,80.034172,81.9,S2,1.86582800000001,0.009510823954243,A2
145,153.104463,159.29,S3,6.18553699999998,0.12607934339006,A2
146,34.66927,37.17,S1,2.50073,0.026643826692816,A2
147,179.988593,182.64,S2,2.65140699999998,0.030709886421151,A2
148,72.766861,75.56,S1,2.793139,0.034534562897432,A2
149,83.273306,85.91,S2,2.63669399999999,0.030312852124059,A2
150,46.300629,48.79,S1,2.489371,0.026337300995767,A2
151,114.107015,119.25,S2,5.142985,0.097945794793419,A2
152,129.540558,131.86,S3,2.31944200000001,0.021751720823768,A2
153,183.178445,187.2,S4,4.02155499999998,0.067683701964732,A2
154,25.58324,28.92,S1,3.33676,0.049204323083644,A2
155,71.763157,86.27,S2,14.506843,0.35063204362806,A2
156,88.89092,95.12,S3,6.22908000000001,0.127254363059625,A2
157,123.501365,127.53,S1,4.02863499999999,0.067874757685756,A2
158,49.692344,54.1,S1,4.407656,0.07810274221089,A2
159,83.75905,86.54,S2,2.78095,0.034205639425179,A2
160,126.975905,131.19905,S3,4.223145,0.073123662812342,A2
161,282.890647,285.08,S1,2.18935299999998,0.018241233861593,A2
162,417.972605,425.340712,S2,7.36810700000001,0.157991315707922,A2
163,46.293223,49.83,S1,3.536777,0.05460183609945,A2
164,78.558196,81.77,S2,3.211804,0.045832351519211,A2
165,93.287858,105.679478,S3,12.39162,0.293552177047559,A2
166,167.637579,174.77,S4,7.13242100000002,0.151631265049012,A2
167,198.149021,200.39,S5,2.24097899999998,0.019634375479325,A2
168,44.48546,47.94,S1,3.45453999999999,0.052382648341005,A2
169,56.075964,58.54,S2,2.464036,0.025653629146597,A2
170,91.178635,94.58,S3,3.401365,0.050947706537981,A2
171,28.502742,30.94,S1,2.437258,0.024931017550897,A2
172,60.554018,63.4,S2,2.845982,0.035960545590375,A2
173,65.018303,69.35,S3,4.33169699999999,0.076052967985861,A2
174,26.959739,32.28,S1,5.320261,0.102729635753887,A2
175,43.630955,52.37,S2,8.739045,0.194986449615854,A2
176,20.620534,24.57,S1,3.949466,0.065738360739755,A2
177,31.973412,42.631217,S2,10.657805,0.246764708834859,A2
178,85.957507,87.89,S3,1.93249299999999,0.011309797067521,A2
179,50.932938,55.841021,S1,4.908083,0.091606900587232,A2
180,59.915656,63.71,S2,3.794344,0.061552351480353,A2
181,28.973199,31.42,S1,2.446801,0.025188537995208,A2
182,49.16197,51.56,S2,2.39803000000001,0.023872439327126,A2
183,73.511786,79.213958,S3,5.702172,0.113035607713168,A2
184,88.614837,91.85,S4,3.235163,0.046462700472232,A2
185,109.882398,111.97,S5,2.087602,0.015495455518396,A2
186,119.591501,124.27,S6,4.678499,0.085411514053983,A2
187,28.957887,31.13,S1,2.172113,0.017776007783848,A2
188,50.821674,55.07,S2,4.248326,0.073803178929728,A2
189,60.706896,63.62,S3,2.913104,0.037771850972652,A2
190,96.177401,101.52705,S4,5.349649,0.103522678907761,A2
191,22.09092,25,S1,2.90908,0.037663262240816,A2
192,121.788202,123.85,S2,2.061798,0.014799127576972,A2
193,216.29892,221.7,S3,5.40107999999998,0.104910558397584,A2
194,14.618493,19.47,S1,4.851507,0.090080181876411,A2
195,35.153994,38.5,S2,3.346006,0.04945382890237,A2
196,57.081733,65.71,S3,8.62826699999999,0.191997075228352,A2
197,120.428534,127.041662,S4,6.613128,0.13761800254374,A2
198,25.718101,29.13,S1,3.411899,0.051231969386181,A2
199,34.153638,36.14,S2,1.986362,0.012763466648849,A2
200,151.016688,153.83,S3,2.81331200000002,0.035078936775993,A2
201,25.286172,30.27,S1,4.983828,0.093650899964196,A2
202,77.862908,80.82,S2,2.95709199999999,0.038958879087958,A2
203,24.157436,28.25,S1,4.092564,0.069599899096674,A2
204,17.66457,20.44,S1,2.77543,0.034056680727432,A2
205,39.33638,41.77,S2,2.43362000000001,0.024832845133795,A2
206,64.197626,66.46,S3,2.26237399999999,0.020211725359452,A2
207,58.91822,61.9,S1,2.98178,0.039625091466577,A2
208,66.486766,70.31,S2,3.823234,0.062331955969104,A2
209,92.103383,95.14,S3,3.03661700000001,0.041104882790554,A2
210,105.261009,107.72,S4,2.458991,0.025517488452733,A2
211,22.797294,28.81,S1,6.012706,0.121415451960658,A2
212,56.571062,61.6,S2,5.028938,0.094868205553936,A2
213,99.210445,101.4,S3,2.189555,0.018246684886402,A2
214,170.768617,178.6,S4,7.83138299999999,0.170492944269046,A2
215,180.056404,186.37,S5,6.31359600000002,0.129535050251433,A2
216,37.917721,44.02,S1,6.102279,0.123832603669587,A2
