image_ID,roll,pitch,yaw,condition,rollpitchyaw,norm_rollpitchyaw,norm_roll,norm_yaw,norm_pitch,condition
part2_faceAlign_frame_face_A1_beforehelp_10022.jpg,13.144162,-4.7080073,14.796233,A1_beforehelp,32.648403,0.364083168441167,0.854243495677755,0.584944089756662,0.469585584405146,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10023.jpg,9.182857,-14.752092,18.047285,A1_beforehelp,41.98223,0.469761732631897,0.742822859751459,0.608076813074682,0.243457758872414,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10024.jpg,9.383881,-14.569224,24.092407,A1_beforehelp,48.045513,0.53841085605384,0.748477113063549,0.651090623573462,0.247574763500971,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10025.jpg,10.1005535,-14.329275,20.2638,A1_beforehelp,44.693626,0.500460441342964,0.768635143233124,0.623848332024623,0.252976863067969,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10026.jpg,8.400455,-14.618656,19.465065,A1_beforehelp,42.484177,0.475444828993105,0.72081603917339,0.618164966837164,0.246461874571258,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10027.jpg,8.073408,-17.039331,18.74131,A1_beforehelp,43.85405,0.490954674179184,0.711617104802574,0.613015118675697,0.191963929719056,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10028.jpg,10.596932,-11.79915,13.681555,A1_beforehelp,36.077637,0.402909313964759,0.782596907886474,0.577012645484874,0.309938914032752,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10029.jpg,2.692495,-22.03446,-1.481501,A1_beforehelp,26.208456,0.291169415869537,0.560266792639266,0.469120560367918,0.079505931527793,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_1003.jpg,-1.5696856,-16.39294,-1.9837316,A1_beforehelp,19.946358,0.220269288251825,0.440383351984047,0.465546959726758,0.206516474389844,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10030.jpg,-5.9552116,-9.52966,11.433724,A1_beforehelp,26.918596,0.299209695122024,0.317030543808129,0.561018298858407,0.361033150500937,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10031.jpg,-1.6647935,-13.770637,26.000668,A1_beforehelp,41.436096,0.463578346441459,0.437708227826828,0.664668774194113,0.265553777736953,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10032.jpg,1.7449007,-24.570534,26.05548,A1_beforehelp,52.37091,0.587383452665593,0.533613566112621,0.665058786667155,0.022409947559229,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10033.jpg,-0.6892256,-23.691097,37.970295,A1_beforehelp,62.350616,0.700374726354897,0.465148274934355,0.749838150017972,0.0422091808834,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10034.jpg,2.3307283,-25.565933,36.6955,A1_beforehelp,64.59216,0.725753721647005,0.550091288412513,0.740767399989305,0,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10035.jpg,3.8353894,-16.43707,19.302092,A1_beforehelp,39.574554,0.442501773483685,0.592413274883022,0.617005339332803,0.205522952208499,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10036.jpg,3.197754,-22.484215,19.647997,A1_beforehelp,45.329964,0.507665126643002,0.574478341380775,0.619466611763794,0.069380357798564,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10037.jpg,-3.364348,-20.817186,18.979454,A1_beforehelp,43.160988,0.483107753826455,0.389904424993822,0.61470962225849,0.106911069070842,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10038.jpg,0.93878967,-18.346487,14.841997,A1_beforehelp,34.127274,0.380827100367836,0.510939875601589,0.585269721567511,0.162535230863892,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10039.jpg,-0.025253918,-18.586922,17.57351,A1_beforehelp,36.185684,0.404132633384019,0.483823975756556,0.604705687054552,0.157122189720186,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_1004.jpg,3.065194,-15.6988,2.5279999,A1_beforehelp,21.291994,0.235504719592406,0.570749792456017,0.497649994828841,0.222144017715448,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10040.jpg,-3.1002584,-18.44303,15.857874,A1_beforehelp,37.40116,0.417894379609688,0.397332540519772,0.592498151493006,0.160361706912983,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10041.jpg,-2.286979,-19.619867,12.855562,A1_beforehelp,34.76241,0.388018176498328,0.420207857601834,0.571135327148649,0.133866949076416,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10042.jpg,2.428317,-19.282368,4.3223424,A1_beforehelp,26.033028,0.289183201730486,0.552836190663973,0.510417563169878,0.14146524372137,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10043.jpg,3.2122786,-22.891315,15.691922,A1_beforehelp,41.795517,0.467647748544154,0.574886878508963,0.591317327039853,0.060215098790506,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10044.jpg,3.1428504,-23.798855,16.776852,A1_beforehelp,43.71856,0.489420642247566,0.572934053822346,0.599037100672948,0.039783167667506,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10045.jpg,2.6431954,-23.99521,20.715883,A1_beforehelp,47.35429,0.53058475705119,0.55888013021794,0.627065109534112,0.035362523028529,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10046.jpg,2.9571624,-24.796915,21.033873,A1_beforehelp,48.78795,0.546816805313674,0.567711160093163,0.629327753960562,0.017313311598769,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10047.jpg,2.2818253,-24.02725,29.674793,A1_beforehelp,55.98387,0.628289763150943,0.548715781260526,0.690811855590788,0.034641189452951,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10048.jpg,2.759144,-24.804163,20.95874,A1_beforehelp,48.52205,0.543806257741032,0.562141446058746,0.628793148269526,0.017150133516504,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10049.jpg,1.4311864,-23.105669,13.530572,A1_beforehelp,38.06743,0.425437958140055,0.52478964399474,0.575938332319559,0.055389233083276,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_1005.jpg,-5.366584,-15.377466,3.0723116,A1_beforehelp,23.81636,0.26408585510862,0.333587022422063,0.501523021761311,0.229378381110426,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10050.jpg,-4.0274525,-13.248567,25.475502,A1_beforehelp,42.751522,0.478471737006674,0.371253115620879,0.660931977682082,0.277307417556007,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10051.jpg,-2.5315726,-17.77962,9.184855,A1_beforehelp,29.496048,0.328391875874948,0.413328111039652,0.545016566386741,0.175297409390349,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10052.jpg,-2.0274425,2.5316708,20.92381,A1_beforehelp,25.482922,0.282954844141182,0.427507906922975,0.628544605328503,0.632576311306318,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10053.jpg,7.715948,-11.729126,40.64341,A1_beforehelp,60.088486,0.674762654220629,0.701562736224993,0.768858587000293,0.311515401620029,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10054.jpg,-3.1495874,-11.908559,31.947676,A1_beforehelp,47.00582,0.526639343314301,0.395945051157148,0.70698445866611,0.307475730974996,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10055.jpg,0.7643185,-7.403253,-0.023625791,A1_beforehelp,8.191197,0.087176127610336,0.506032480510273,0.4794940098981,0.408906083223974,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10056.jpg,-10.444899,-10.746576,10.804825,A1_beforehelp,31.9963,0.356699990164511,0.190747961371716,0.556543394562203,0.33363607280246,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10057.jpg,-13.011437,-12.687612,35.680412,A1_beforehelp,61.379463,0.689379230654203,0.11855829254061,0.733544584160016,0.289936496079381,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10058.jpg,-10.990553,-13.461803,32.66616,A1_beforehelp,57.118515,0.641136332352,0.175400212163885,0.712096801249503,0.272506721977913,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10059.jpg,-9.750979,-13.151013,24.959244,A1_beforehelp,47.861237,0.536324463934636,0.210266026171567,0.657258565668151,0.279503702688093,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_1006.jpg,-6.488841,-11.469833,-4.909957,A1_beforehelp,22.868633,0.253355591026717,0.302021013590949,0.444725526373996,0.317353002956252,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10060.jpg,-13.087087,-7.909938,21.413458,A1_beforehelp,42.410484,0.474610469150041,0.116430465698742,0.632028675010324,0.397498814099685,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10061.jpg,-12.205126,-7.2447023,16.214012,A1_beforehelp,35.66384,0.398224261110616,0.141237607658827,0.595032236403685,0.412475619533011,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10062.jpg,-10.50986,-8.911066,4.903883,A1_beforehelp,24.324808,0.269842556470842,0.188920786758701,0.514555490769312,0.374959886513786,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10063.jpg,-11.235307,-8.4958105,13.535719,A1_beforehelp,33.266838,0.371085154105278,0.168515953989999,0.575974955580865,0.384308754634692,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10064.jpg,-10.763334,-6.603363,13.950247,A1_beforehelp,31.316944,0.349008250575341,0.181791258921086,0.578924512072602,0.426914432592571,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10065.jpg,-9.713369,-7.0178747,10.039773,A1_beforehelp,26.771015,0.297538767625528,0.211323892232673,0.551099699339888,0.417582310037006,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10066.jpg,-9.98084,-6.7178016,7.6004972,A1_beforehelp,24.299137,0.269551906727565,0.203800667206616,0.533743135317614,0.42433801547265,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10067.jpg,-11.812286,-7.821934,9.169241,A1_beforehelp,28.803461,0.320550333521831,0.15228711851883,0.544905465628621,0.399480094998101,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10068.jpg,-10.390733,-7.155937,9.213606,A1_beforehelp,26.760275,0.29741716822376,0.192271502266846,0.545221142914006,0.414474039983583,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10069.jpg,-10.151235,-6.092573,10.289858,A1_beforehelp,26.533667,0.294851488779077,0.199007923588374,0.552879168604295,0.438414119767039,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_1007.jpg,-7.240392,-9.6504965,-0.819523,A1_beforehelp,17.710411,0.194953662778311,0.280881946957341,0.473830836892752,0.358312694052578,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10070.jpg,-10.567007,-6.334931,4.872141,A1_beforehelp,21.774078,0.240962924992969,0.187313398516372,0.514329631907762,0.432957785100679,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10071.jpg,-10.54048,-6.143257,13.542841,A1_beforehelp,30.226578,0.336663012837124,0.188059530210148,0.576025631871331,0.437273043894859,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10072.jpg,-10.007764,-7.0854273,10.031154,A1_beforehelp,27.124344,0.301539195467929,0.203043368992598,0.551038371209093,0.416061462393508,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10073.jpg,-10.398991,-6.911047,15.291035,A1_beforehelp,32.601074,0.363547304559762,0.192039227394934,0.588464832507994,0.419987378913781,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10074.jpg,-9.888617,-5.48194,4.3502784,A1_beforehelp,19.720835,0.217715893290467,0.206394647045844,0.510616340599034,0.452161625549077,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10075.jpg,-9.492841,-8.457909,-1.1942464,A1_beforehelp,19.144995,0.211196172665306,0.21752673952657,0.47116450835264,0.385162051279973,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10076.jpg,-8.598149,-8.162013,2.6554947,A1_beforehelp,19.415657,0.214260636099328,0.242691969570248,0.498557178698212,0.391823715439758,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10077.jpg,-7.9133363,-8.641655,6.9226995,A1_beforehelp,23.47769,0.260251397995318,0.261953871020503,0.528920294384989,0.381025279770038,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10078.jpg,-5.719274,-9.64756,4.9090037,A1_beforehelp,20.275839,0.223999706547357,0.323666820850903,0.514591926894079,0.35837880504024,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10079.jpg,7.5392127,0.28637218,64.41517,A1_beforehelp,72.24075,0.812351856504612,0.696591657371781,0.938005542158928,0.582026708253664,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_1008.jpg,-6.852357,-13.202918,3.0560365,A1_beforehelp,23.111311,0.256103216689876,0.291796306356999,0.501407216974038,0.278335137792949,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10080.jpg,11.497839,2.9606943,27.623022,A1_beforehelp,42.081554,0.47088628933406,0.807936948820069,0.676212565620975,0.642235145740226,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10081.jpg,12.2608385,-14.115022,17.024746,A1_beforehelp,43.400604,0.485820711205794,0.829398030332713,0.60080097996931,0.257800454908434,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10082.jpg,8.641056,-9.698174,7.4919896,A1_beforehelp,25.831219,0.286898299154001,0.7275834848572,0.532971054068621,0.357239305115322,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10083.jpg,11.370204,0.59033275,23.65723,A1_beforehelp,35.617767,0.397702617792397,0.804346926626258,0.647994139993573,0.588869934370802,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10084.jpg,10.733603,6.407608,21.185968,A1_beforehelp,38.32718,0.428378874770344,0.786441087956598,0.630409979514953,0.71983734873439,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10085.jpg,8.408159,-0.48367512,18.79228,A1_beforehelp,27.684114,0.307876969874616,0.721032731546024,0.613377793559863,0.564690223476076,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10086.jpg,11.183234,1.8503282,26.053541,A1_beforehelp,39.087105,0.43698282499276,0.799087973756146,0.665044989794477,0.617236882659244,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10087.jpg,10.327057,8.123037,25.722885,A1_beforehelp,44.17298,0.494565632950688,0.775006064939362,0.662692220979508,0.758457714971026,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10088.jpg,12.133755,6.233406,17.27725,A1_beforehelp,35.64441,0.398004272621197,0.825823520320043,0.60259766152614,0.715915446376931,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10089.jpg,10.76072,-3.5637052,21.686146,A1_beforehelp,36.01057,0.402149974385766,0.787203814730834,0.633968974967428,0.495347866718988,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_1009.jpg,-4.791369,-8.73352,4.093604,A1_beforehelp,17.618492,0.193912946259584,0.349766241415386,0.508789984736987,0.378957074123329,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10090.jpg,6.051117,-11.118384,10.366166,A1_beforehelp,27.535667,0.306196237435668,0.654735610131494,0.553422134958248,0.32526536137709,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10091.jpg,14.619504,-12.3412485,14.455538,A1_beforehelp,41.41629,0.463354100840768,0.89574081634576,0.582519888860819,0.297734361931598,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10092.jpg,13.242236,-13.9927435,-11.108404,A1_beforehelp,38.343384,0.428562338150814,0.857002048086074,0.400620738307728,0.260553375870401,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10093.jpg,12.891229,-13.511025,-6.404441,A1_beforehelp,32.806694,0.365875355676297,0.847129184685103,0.434091588536272,0.271398560889987,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10094.jpg,14.902517,-6.642247,19.147491,A1_beforehelp,40.692257,0.455156523591189,0.903701195169256,0.61590528244116,0.426039016401784,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10095.jpg,12.4719925,-9.079913,8.239138,A1_beforehelp,29.791044,0.331731851398601,0.835337212738102,0.538287356980632,0.371158544121908,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10096.jpg,15.095706,-9.718834,-3.7144163,A1_beforehelp,28.528957,0.317442370562521,0.909135071438305,0.453232345775387,0.356774175537561,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10097.jpg,14.59838,-5.9042106,18.422201,A1_beforehelp,38.92479,0.435145077609332,0.895146656210828,0.610744512051967,0.442654822747583,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10098.jpg,15.102114,2.1196642,29.627249,A1_beforehelp,46.84903,0.524864150557947,0.90931531088844,0.690473558265051,0.623300587400572,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10099.jpg,17.462833,3.9717374,17.120316,A1_beforehelp,38.554886,0.430956985885711,0.97571585621966,0.601481004271445,0.664997297250445,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_101.jpg,5.720204,8.081377,13.571683,A1_beforehelp,27.373264,0.304357493707049,0.64542793579279,0.576230855905255,0.757519801214515,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_1010.jpg,-6.7497144,-6.018313,-0.3651103,A1_beforehelp,13.133138,0.14312929978669,0.294683360942578,0.477064191284283,0.440085974677229,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10100.jpg,1.843944,-11.132044,26.001871,A1_beforehelp,38.97786,0.435745941692371,0.536399382269225,0.664677334089849,0.324957826525579,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10101.jpg,8.877979,-9.360456,24.049595,A1_beforehelp,42.288033,0.473224066138316,0.734247478497065,0.650785996594044,0.364842530223854,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10102.jpg,15.661387,-2.293071,19.940907,A1_beforehelp,37.895363,0.423489797594053,0.925046125182317,0.62155080050857,0.523954330849415,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10103.jpg,-0.52660376,-19.14454,0.36940068,A1_beforehelp,20.040545,0.22133568330344,0.469722380899006,0.482290573167559,0.144568238854169,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10104.jpg,3.5043743,-21.51246,3.7061148,A1_beforehelp,28.72295,0.319638779570643,0.583102728751582,0.506032821685667,0.091257995399585,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10105.jpg,2.217604,-15.677587,-2.2753286,A1_beforehelp,20.17052,0.22280727382903,0.546909412378045,0.463472113578076,0.222621597276583,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10106.jpg,1.3420606,-20.339317,-2.5769634,A1_beforehelp,24.25834,0.269089998832412,0.522282779889744,0.461325843887069,0.117669588247756,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10107.jpg,0.38133204,-19.192255,-1.661457,A1_beforehelp,21.235044,0.234859925744109,0.495260122682648,0.467840091043706,0.143494005659452,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10108.jpg,0.6848042,-19.129507,-7.277927,A1_beforehelp,27.09224,0.30117571062674,0.503795961516852,0.427876335762657,0.144906684785557,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10109.jpg,1.7389069,-17.638561,1.034759,A1_beforehelp,20.412228,0.225543917050873,0.533444976971513,0.487024902216711,0.178473145746079,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_1011.jpg,-6.415099,-10.894972,-2.3135557,A1_beforehelp,19.623627,0.216615294161315,0.304095173630248,0.463200110261134,0.330295154660087,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10110.jpg,1.156131,-19.254528,1.7387106,A1_beforehelp,22.14937,0.245212020215354,0.517053090615749,0.492033840121142,0.142092020461199,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10111.jpg,1.5151756,-21.737333,1.4744961,A1_beforehelp,24.727005,0.274396272913392,0.527152029641626,0.490153832995723,0.086195309845866,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10112.jpg,1.6630994,-20.770279,0.65552133,A1_beforehelp,23.0889,0.255849477007098,0.531312720086981,0.484326452578907,0.107967111331444,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10113.jpg,2.3032439,-21.196192,0.93814147,A1_beforehelp,24.437576,0.2711193275452,0.549318227684785,0.486337424259065,0.098378305239822,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10114.jpg,2.421106,-21.251198,1.2566307,A1_beforehelp,24.928934,0.276682534142411,0.552633365028062,0.488603620935513,0.097139925880949,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10115.jpg,1.8168805,-23.290209,1.3972687,A1_beforehelp,26.504358,0.294519649219819,0.535638160303133,0.489604324689867,0.051234585828677,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10116.jpg,1.4971653,-20.682098,4.754575,A1_beforehelp,26.933838,0.299382266638016,0.526645449340634,0.513493095995815,0.10995237712508,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10117.jpg,4.3174787,-22.084953,2.6291604,A1_beforehelp,29.031591,0.323133245209485,0.605973123564016,0.498369798097818,0.078369155740287,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10118.jpg,3.5146892,-23.535753,0.55327314,A1_beforehelp,27.603714,0.306966672677021,0.583392858574333,0.483598909897634,0.045706523048341,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_10119.jpg,2.865179,-20.673977,-0.6212953,A1_beforehelp,24.160452,0.267981700672236,0.565123919544237,0.475241317727284,0.110135209521063,A1_beforehelp
part2_faceAlign_frame_face_A1_beforehelp_1012.jpg,-3.2736294,-10.949338,-1.1526951,A1_beforehelp,15.375662,0.168519390741156,0.392456090190606,0.471460164874407,0.3290711839619,A1_beforehelp
