image_ID,roll,pitch,yaw,condition,rollpitchyaw,norm_rollpitchyaw,norm_roll,norm_pitch,norm_yaw,condition
part2_faceAlign_frame_face_A2_10028.jpg,12.292806,0.21386799,-7.8511105,A2,20.357784,0.205192573498107,0.816302708588805,0.590138316508421,0.435097245609243,A2
part2_faceAlign_frame_face_A2_10029.jpg,8.677287,5.938513,-5.4626884,A2,20.078487,0.202241559905339,0.718249226098887,0.714919135707261,0.451341486129129,A2
part2_faceAlign_frame_face_A2_1003.jpg,9.572135,1.6308688,-52.55522,A2,63.758224,0.663755638522509,0.742517654144526,0.621024864332497,0.131053707013063,A2
part2_faceAlign_frame_face_A2_10030.jpg,13.024497,1.3810385,-5.4132113,A2,19.818747,0.199497182878069,0.83614629139297,0.615579281341719,0.451677991938812,A2
part2_faceAlign_frame_face_A2_10031.jpg,5.455703,-7.707048,5.6575084,A2,18.82026,0.188947306906603,0.630879326968555,0.4174850979576,0.526972653437314,A2
part2_faceAlign_frame_face_A2_10032.jpg,11.004951,-0.41439956,-11.782076,A2,23.201426,0.235238102791177,0.781375864699435,0.576443888394869,0.408361791663572,A2
part2_faceAlign_frame_face_A2_10033.jpg,2.5064342,-0.7782108,3.3857503,A2,6.6703954,0.060573512755957,0.550894661796318,0.568513848282051,0.511521873200689,A2
part2_faceAlign_frame_face_A2_10034.jpg,9.193779,0.49291694,-4.967675,A2,14.654371,0.144931098121821,0.732256575881362,0.596220782148954,0.454708192847412,A2
part2_faceAlign_frame_face_A2_10035.jpg,13.187668,-1.5286249,-4.6241145,A2,19.340406,0.194443097825317,0.840571516316795,0.552156976201285,0.457044831498986,A2
part2_faceAlign_frame_face_A2_10036.jpg,10.967392,4.9004946,-1.9918491,A2,17.859735,0.17879853219297,0.780357258311572,0.692293315928181,0.474947509702212,A2
part2_faceAlign_frame_face_A2_10037.jpg,-0.89368355,2.224232,-0.16194808,A2,3.2798638,0.024749623353958,0.458682897382058,0.633958477866455,0.487393112301713,A2
part2_faceAlign_frame_face_A2_10038.jpg,1.0015624,7.686812,-0.6951478,A2,9.383522,0.089240034327979,0.510082285843967,0.753027032536398,0.483766691118951,A2
part2_faceAlign_frame_face_A2_10039.jpg,10.643215,2.516088,-3.9010246,A2,17.060328,0.170352108052524,0.771565523627524,0.640320100413265,0.461962742053029,A2
part2_faceAlign_frame_face_A2_1004.jpg,8.599289,-0.40213522,-50.03411,A2,59.035534,0.613856347142972,0.716133907239479,0.576711215781888,0.148200390263519,A2
part2_faceAlign_frame_face_A2_10040.jpg,12.475974,-0.07218756,-0.9887199,A2,13.536881,0.133123852860387,0.821270255511035,0.583903127111869,0.481770035752913,A2
part2_faceAlign_frame_face_A2_10041.jpg,11.951394,1.088391,-0.7892905,A2,13.829076,0.13621114494279,0.807043557810218,0.609200406368214,0.483126403683162,A2
part2_faceAlign_frame_face_A2_10042.jpg,10.035874,-0.48674926,-3.825057,A2,14.347681,0.141690653867976,0.755094333707375,0.574866872733807,0.462479416206278,A2
part2_faceAlign_frame_face_A2_10043.jpg,11.287188,-2.353573,-2.0301344,A2,15.670895,0.15567155054836,0.789030179539851,0.534175476993088,0.474687122050643,A2
part2_faceAlign_frame_face_A2_10044.jpg,10.2097645,3.7993906,-2.7230906,A2,16.732246,0.16688563887619,0.75981027327149,0.668292411260187,0.469974158130845,A2
part2_faceAlign_frame_face_A2_10045.jpg,11.159674,-1.9980493,-3.8242958,A2,16.982018,0.16952469538984,0.785571978444456,0.541924872536935,0.462484593312906,A2
part2_faceAlign_frame_face_A2_10046.jpg,10.964886,-0.42604807,-4.662724,A2,16.053658,0.159715771631324,0.780289295170701,0.576189984333096,0.456782238884241,A2
part2_faceAlign_frame_face_A2_10047.jpg,10.530637,-3.4530354,-4.593078,A2,18.57675,0.186374413821554,0.768512389360563,0.510210354490178,0.457255918295953,A2
part2_faceAlign_frame_face_A2_10048.jpg,12.730514,6.110501,-4.5810213,A2,23.422035,0.237569027067797,0.828173423059866,0.718667980132528,0.457337918849656,A2
part2_faceAlign_frame_face_A2_10049.jpg,12.74248,4.625176,-4.377522,A2,21.745178,0.219851587209408,0.828497942989502,0.686292161203536,0.458721967161229,A2
part2_faceAlign_frame_face_A2_1005.jpg,9.585665,-0.44325384,-49.94354,A2,59.972458,0.623755756944691,0.742884590016828,0.575814947964589,0.148816378896302,A2
part2_faceAlign_frame_face_A2_10050.jpg,12.982601,4.01243,-1.2053391,A2,18.20037,0.182397634636507,0.835010064836728,0.672936058299819,0.480296755805443,A2
part2_faceAlign_frame_face_A2_10051.jpg,12.931607,-2.0702283,3.7268832,A2,18.72872,0.18798010788806,0.833627098992518,0.540351577645598,0.513842001153301,A2
part2_faceAlign_frame_face_A2_10052.jpg,10.783811,-4.7966723,29.228878,A2,44.80936,0.463544554151693,0.775378510759981,0.480922929192204,0.687287280054413,A2
part2_faceAlign_frame_face_A2_10053.jpg,11.415174,-5.189519,14.252178,A2,30.85687,0.316124468569097,0.792501181354516,0.472359999445481,0.585427095041816,A2
part2_faceAlign_frame_face_A2_10054.jpg,7.381013,-7.300357,21.25578,A2,35.93715,0.36980200658443,0.683094057515584,0.426349793681466,0.633060298315875,A2
part2_faceAlign_frame_face_A2_10055.jpg,11.379216,-0.69429296,-0.14368246,A2,12.217192,0.11918020084398,0.791525994355534,0.57034301616972,0.487517341232824,A2
part2_faceAlign_frame_face_A2_10056.jpg,11.5814705,-2.4512007,-8.425257,A2,22.457928,0.227382405436046,0.797011170363254,0.532047473534145,0.431192335401097,A2
part2_faceAlign_frame_face_A2_10057.jpg,12.224647,-0.061202604,-9.383801,A2,21.669651,0.219053579341006,0.814454225061812,0.584142567602266,0.424673044156516,A2
part2_faceAlign_frame_face_A2_10058.jpg,10.917033,0.11623627,-5.331055,A2,16.364325,0.162998236318824,0.778991513774008,0.588010225425024,0.452236756948324,A2
part2_faceAlign_frame_face_A2_10059.jpg,12.23994,3.4438326,-5.386652,A2,21.070423,0.212722218914051,0.814868973790202,0.660542268074854,0.451858628207938,A2
part2_faceAlign_frame_face_A2_1006.jpg,10.061025,4.328858,-52.811752,A2,67.20164,0.700138297203252,0.75577643305137,0.679833279872244,0.129308970390065,A2
part2_faceAlign_frame_face_A2_10060.jpg,10.44653,2.984849,-12.93891,A2,26.370289,0.268719872329053,0.766231393395176,0.650537743862997,0.400493881825699,A2
part2_faceAlign_frame_face_A2_10061.jpg,13.321471,3.8230393,-3.8717952,A2,21.016306,0.212150426153657,0.844200276148398,0.668807884997656,0.462161538322688,A2
part2_faceAlign_frame_face_A2_10062.jpg,11.149944,2.2695787,-1.0118948,A2,14.431418,0.14257540746439,0.785308099210347,0.634946905684089,0.481612417612626,A2
part2_faceAlign_frame_face_A2_10063.jpg,10.343736,-9.308271,1.925478,A2,21.577486,0.218079776658637,0.763443602851393,0.382583035504644,0.50159020556718,A2
part2_faceAlign_frame_face_A2_10064.jpg,10.735622,1.1865634,-5.361314,A2,17.2835,0.17271011263376,0.774071616986858,0.611340282722698,0.452030958118255,A2
part2_faceAlign_frame_face_A2_10065.jpg,9.363244,-0.42821375,-4.86129,A2,14.652748,0.144913949727598,0.736852495142235,0.576142778729247,0.455431743147716,A2
part2_faceAlign_frame_face_A2_10066.jpg,9.992521,2.6826937,4.373812,A2,17.049026,0.170232692678834,0.753918593066436,0.643951626157286,0.518241921513458,A2
part2_faceAlign_frame_face_A2_10067.jpg,6.777753,-3.2462373,0.6080543,A2,10.632045,0.102431756200694,0.66673354500082,0.514717959115738,0.49263008606008,A2
part2_faceAlign_frame_face_A2_10068.jpg,6.8087115,-3.5782533,-0.8535973,A2,11.240562,0.10886126292089,0.667573144720159,0.507480963914332,0.482689037471275,A2
part2_faceAlign_frame_face_A2_10069.jpg,8.521679,-1.334472,-2.336511,A2,12.192661,0.118921009680293,0.714029111005234,0.556388951785712,0.472603380160938,A2
part2_faceAlign_frame_face_A2_1007.jpg,6.934041,3.1697555,-50.64759,A2,60.75139,0.631985845058212,0.670972101808677,0.654568174484439,0.144027963340263,A2
part2_faceAlign_frame_face_A2_10070.jpg,8.58648,-1.007131,-3.7174106,A2,13.311022,0.130737457807633,0.715786525008266,0.563524045414403,0.463211545595258,A2
part2_faceAlign_frame_face_A2_10071.jpg,9.316114,-3.5133042,-3.015259,A2,15.844677,0.157507707199446,0.735574321626967,0.508896667751001,0.467987049670448,A2
part2_faceAlign_frame_face_A2_10072.jpg,6.165203,-3.4358919,-3.9472792,A2,13.548374,0.133245286313742,0.650121086125843,0.510584033551534,0.461648153250844,A2
part2_faceAlign_frame_face_A2_10073.jpg,8.381814,-4.654838,-0.79193294,A2,13.828585,0.136205957104489,0.710235948715545,0.484014509563315,0.483108431805025,A2
part2_faceAlign_frame_face_A2_10074.jpg,9.848809,-1.7512448,2.5860624,A2,14.186116,0.13998358035442,0.750021099490661,0.547304501778253,0.506083000989431,A2
part2_faceAlign_frame_face_A2_10075.jpg,8.355488,-1.5452278,10.612945,A2,20.51366,0.206839537822058,0.709521983174214,0.551795080667247,0.560675784894457,A2
part2_faceAlign_frame_face_A2_10076.jpg,11.0998335,-10.220974,14.190447,A2,35.511253,0.365302037604744,0.783949094034518,0.362688731521376,0.585007247473192,A2
part2_faceAlign_frame_face_A2_10077.jpg,3.5932157,-2.0194228,-0.8323166,A2,6.444955,0.058191540573087,0.580368358596312,0.541458991624759,0.482833772695937,A2
part2_faceAlign_frame_face_A2_10078.jpg,0.0633216,-8.700597,-9.775773,A2,18.539692,0.18598286410308,0.484637037774706,0.395828583375888,0.422007147100439,A2
part2_faceAlign_frame_face_A2_10079.jpg,1.9088162,-5.2784,9.758498,A2,16.945715,0.169141122897267,0.534687161269102,0.470422648924735,0.554864482704825,A2
part2_faceAlign_frame_face_A2_1008.jpg,3.1237044,2.2605553,-42.662823,A2,48.04708,0.497753857257624,0.567635133288032,0.634750221480616,0.198334308790361,A2
part2_faceAlign_frame_face_A2_10080.jpg,2.3360753,-0.035761546,14.996299,A2,17.368135,0.173604354374358,0.546274499817319,0.58469710959622,0.590488043230119,A2
part2_faceAlign_frame_face_A2_10083.jpg,4.2446146,-14.339092,27.82014,A2,46.403847,0.480391683947187,0.598034406163785,0.272925586959598,0.67770610974892,A2
part2_faceAlign_frame_face_A2_10086.jpg,6.5827327,-7.1603694,17.097569,A2,30.840672,0.315953322734464,0.661444561712051,0.42940112129657,0.604779292367874,A2
part2_faceAlign_frame_face_A2_10087.jpg,6.8791056,-3.4703565,3.077695,A2,13.427157,0.131964524205039,0.669482244534527,0.509832804258915,0.509426714063354,A2
part2_faceAlign_frame_face_A2_10089.jpg,4.997126,-0.9990243,-3.7900991,A2,9.786249,0.093495192282324,0.618442641712641,0.563700748190773,0.462717173399896,A2
part2_faceAlign_frame_face_A2_1009.jpg,-2.347104,7.610201,-42.0891,A2,52.046406,0.540010184349971,0.419265890682725,0.751357132774414,0.202236338671842,A2
part2_faceAlign_frame_face_A2_10090.jpg,10.109856,-8.973238,-2.9172537,A2,22.000347,0.222547667680924,0.757100737972314,0.389885792640784,0.468653607589763,A2
part2_faceAlign_frame_face_A2_10091.jpg,5.5660524,-4.8362293,1.9503127,A2,12.352594,0.120610839706867,0.633872021229233,0.480060700205704,0.501759112411594,A2
part2_faceAlign_frame_face_A2_10092.jpg,14.884408,4.850983,1.0031792,A2,20.738571,0.209215916437521,0.886587390076535,0.69121410525275,0.495317426757102,A2
part2_faceAlign_frame_face_A2_10093.jpg,13.397286,-6.313697,-4.0583687,A2,23.769352,0.241238730602025,0.846256391681181,0.447856147849395,0.460892606500027,A2
part2_faceAlign_frame_face_A2_10094.jpg,14.310573,-3.0585938,-9.500115,A2,26.869282,0.273992163566325,0.871024888503566,0.518808048476115,0.423881964308515,A2
part2_faceAlign_frame_face_A2_10095.jpg,14.43499,5.2000203,-0.7806665,A2,20.415676,0.205804252388008,0.874399098438833,0.698822115906489,0.483185057607962,A2
part2_faceAlign_frame_face_A2_10096.jpg,13.257287,-3.5676088,-7.49463,A2,24.319527,0.247051803794366,0.842459595288988,0.507712983441768,0.437521756328118,A2
part2_faceAlign_frame_face_A2_10097.jpg,14.686349,-4.1024623,-0.09291019,A2,18.881721,0.189596695358413,0.88121599673343,0.496054713319379,0.48786265580918,A2
part2_faceAlign_frame_face_A2_10098.jpg,12.560813,-5.6652365,0.5294075,A2,18.755457,0.188262607343586,0.823571103439358,0.461990724275836,0.49209519001498,A2
part2_faceAlign_frame_face_A2_10099.jpg,13.705008,5.813976,-4.7054644,A2,24.22445,0.246047233321502,0.854601864001687,0.712204586795771,0.456491551012313,A2
part2_faceAlign_frame_face_A2_101.jpg,-4.052282,5.251395,-4.0826597,A2,13.386336,0.131533215147403,0.373021176945861,0.699941936810824,0.460727397491759,A2
part2_faceAlign_frame_face_A2_1010.jpg,-0.7539577,10.734346,-36.898373,A2,48.386677,0.50134199233628,0.462472285900376,0.81945452077227,0.237539737455946,A2
part2_faceAlign_frame_face_A2_10100.jpg,13.430363,-4.3968906,3.6869903,A2,21.514244,0.21741157040639,0.847153445476312,0.489637022020592,0.513570679822521,A2
part2_faceAlign_frame_face_A2_10101.jpg,14.136765,2.4083388,-2.1996465,A2,18.74475,0.188149478657858,0.866311186353305,0.637971477324753,0.473534228965525,A2
part2_faceAlign_frame_face_A2_10102.jpg,12.006019,3.457049,-1.0388262,A2,16.501894,0.164451771404927,0.808524996984237,0.660830347635417,0.481429250600757,A2
part2_faceAlign_frame_face_A2_10103.jpg,14.296,6.6794863,-1.7521316,A2,22.72762,0.230231933923144,0.870629666296097,0.731070225463387,0.476577886814711,A2
part2_faceAlign_frame_face_A2_10104.jpg,12.569685,2.7445693,-7.3268695,A2,22.641125,0.229318039679001,0.82381171356937,0.645300336521498,0.438662736354947,A2
part2_faceAlign_frame_face_A2_10105.jpg,12.813608,2.8649259,-5.4606957,A2,21.139229,0.213449213623138,0.830426946295125,0.647923764719709,0.451355038967249,A2
part2_faceAlign_frame_face_A2_10106.jpg,14.338475,4.517097,-8.532853,A2,27.388424,0.279477346359469,0.871781595429579,0.683936349422258,0.430460548794795,A2
part2_faceAlign_frame_face_A2_10107.jpg,14.485027,6.1444263,-7.547783,A2,28.177237,0.287811835756606,0.875756110282319,0.719407454234096,0.437160249827089,A2
part2_faceAlign_frame_face_A2_10108.jpg,12.629628,-4.3757987,1.9857682,A2,18.991194,0.190753371982369,0.825437377796523,0.490096764861565,0.502000253904026,A2
part2_faceAlign_frame_face_A2_10109.jpg,13.334952,-9.233447,-4.0274963,A2,26.595896,0.271103604784553,0.84456588313247,0.384213983799154,0.46110257721292,A2
part2_faceAlign_frame_face_A2_1011.jpg,1.4322021,11.924295,-30.799147,A2,44.155643,0.456637470463634,0.521761306831939,0.845391991264409,0.279022059248707,A2
part2_faceAlign_frame_face_A2_10110.jpg,8.51183,-10.595384,15.412789,A2,34.520004,0.35482863734331,0.713762004471139,0.354527668881749,0.593320693176763,A2
part2_faceAlign_frame_face_A2_10111.jpg,-6.9972,-7.036935,38.56745,A2,52.601585,0.545876129116365,0.293154506200321,0.432091636694889,0.750801183095368,A2
part2_faceAlign_frame_face_A2_10112.jpg,3.8751695,-3.5207903,1.3094602,A2,8.70542,0.082075302092104,0.588014993005166,0.508733492272177,0.497400518447918,A2
part2_faceAlign_frame_face_A2_10113.jpg,-1.1024297,-14.415159,-1.1521468,A2,16.669735,0.166225156269154,0.453021666736094,0.271267544835166,0.480658529595346,A2
part2_faceAlign_frame_face_A2_10114.jpg,-9.763133,-15.687908,7.1397386,A2,32.590782,0.334444743690791,0.218141938714495,0.243525272156759,0.53705366209765,A2
part2_faceAlign_frame_face_A2_10115.jpg,-2.8731258,-14.393155,9.3851185,A2,26.6514,0.271690052395709,0.405000091123764,0.271747168836454,0.552325037770366,A2
part2_faceAlign_frame_face_A2_10116.jpg,-0.5791674,-15.011565,1.9683871,A2,17.55912,0.175622275551509,0.46721262819161,0.258267607000575,0.501882040808904,A2
part2_faceAlign_frame_face_A2_10117.jpg,-0.33015716,-10.857879,6.4443374,A2,17.632374,0.17639626721531,0.473965827720543,0.348806031805846,0.532324069137253,A2
part2_faceAlign_frame_face_A2_10118.jpg,-4.650988,-4.18098,4.050837,A2,12.882805,0.126212976027828,0.35678416967592,0.494343252973717,0.516045289861997,A2
part2_faceAlign_frame_face_A2_10119.jpg,-2.0763297,1.1263859,6.349121,A2,9.551837,0.091018427410851,0.426609335174033,0.610028586061295,0.531676479206211,A2
part2_faceAlign_frame_face_A2_1012.jpg,6.322555,5.4673915,-36.732735,A2,48.522682,0.502779002414027,0.654388498792393,0.704650040137231,0.238666281843235,A2
part2_faceAlign_frame_face_A2_10120.jpg,3.3298333,4.225455,-19.906382,A2,27.46167,0.280251253496373,0.57322538367444,0.677579391460809,0.353106407482881,A2
part2_faceAlign_frame_face_A2_10121.jpg,6.0197883,0.27372375,-11.126807,A2,17.420319,0.174155723323273,0.646177415040107,0.591443000161909,0.412818435755596,A2
part2_faceAlign_frame_face_A2_10122.jpg,5.505661,0.6558548,0.31083423,A2,6.47235,0.058480992365888,0.632234196318773,0.599772359515549,0.49060861996143,A2
part2_faceAlign_frame_face_A2_10123.jpg,8.162873,1.0267919,-6.1117115,A2,15.301376,0.151767263743324,0.704298232025404,0.607857722909854,0.446927321924501,A2
part2_faceAlign_frame_face_A2_10124.jpg,5.22352,-2.8485458,-1.7801825,A2,9.852248,0.094192528616438,0.62458248501448,0.523386491587486,0.476387105810633,A2
part2_faceAlign_frame_face_A2_10125.jpg,0.30627653,0.21197271,-4.0097466,A2,4.527996,0.037937216087757,0.491226016279478,0.590097004847943,0.461223297246434,A2
part2_faceAlign_frame_face_A2_10126.jpg,5.637092,0.434736,4.383253,A2,10.455081,0.100561978976339,0.63579862711201,0.594952604761138,0.518306132054279,A2
part2_faceAlign_frame_face_A2_10127.jpg,-0.1260415,-3.606045,-7.324437,A2,11.056523,0.10691673222203,0.479501478700037,0.506875184676166,0.438679280380002,A2
part2_faceAlign_frame_face_A2_10128.jpg,-0.4286723,-2.3519628,-2.6036036,A2,5.3842387,0.046984158397945,0.471294080578575,0.534210574728358,0.470786818324786,A2
part2_faceAlign_frame_face_A2_10129.jpg,1.9402564,-0.1713722,8.9707155,A2,11.082344,0.107189553347852,0.53553982477334,0.581741186832686,0.549506582019114,A2
part2_faceAlign_frame_face_A2_1013.jpg,6.6683183,-4.136023,-32.626106,A2,43.430447,0.448975149517039,0.663765657557762,0.495323186450626,0.2665964660439,A2
part2_faceAlign_frame_face_A2_10130.jpg,2.558184,4.927902,8.707753,A2,16.19384,0.16119691531515,0.552298125063461,0.692890718530113,0.547718109999152,A2
part2_faceAlign_frame_face_A2_10131.jpg,2.8814635,-0.5125382,-0.20536357,A2,3.5993652,0.028125431093778,0.561065519396778,0.574304747911421,0.487097832978243,A2
part2_faceAlign_frame_face_A2_10132.jpg,2.7655885,-0.020816956,2.004293,A2,4.7906985,0.04071289448156,0.5579229699361,0.585022858735168,0.502126245581453,A2
part2_faceAlign_frame_face_A2_10133.jpg,0.8738644,-5.2432775,0.89338964,A2,7.0105314,0.064167342834296,0.50661909463767,0.471188218547769,0.494570721214889,A2
part2_faceAlign_frame_face_A2_10134.jpg,6.086107,-3.485774,2.4115462,A2,11.983427,0.116710272085298,0.64797598932203,0.509496747040233,0.504896073801219,A2
part2_faceAlign_frame_face_A2_10135.jpg,10.995516,-3.65208,3.6459875,A2,18.293583,0.183382510342378,0.781119985914869,0.50587175389543,0.51329180979147,A2
part2_faceAlign_frame_face_A2_10136.jpg,4.1248264,-3.7160742,0.66305554,A2,8.503956,0.079946661245788,0.594785730061903,0.504476864136148,0.49300416289158,A2
part2_faceAlign_frame_face_A2_10137.jpg,9.140818,-0.6017053,0.08086243,A2,9.823385,0.093887566138044,0.730820264666804,0.572361161232396,0.489044525728676,A2
part2_faceAlign_frame_face_A2_10138.jpg,6.5392227,0.010073371,-1.4798257,A2,8.029121,0.074929620105632,0.660264563204745,0.585696179142224,0.478429905574118,A2
part2_faceAlign_frame_face_A2_10139.jpg,12.202276,4.978894,-1.9307973,A2,19.111969,0.192029463980016,0.813847519784705,0.694002197673619,0.475362737866184,A2
part2_faceAlign_frame_face_A2_1014.jpg,1.9766109,-7.6634345,-37.892204,A2,47.53225,0.492314234461945,0.536525764918913,0.418435746993239,0.230780450728479,A2
part2_faceAlign_frame_face_A2_10140.jpg,8.181629,-15.297322,-6.831124,A2,30.310074,0.310347097424862,0.704806897895388,0.252038925136544,0.44203442226367,A2
part2_faceAlign_frame_face_A2_10141.jpg,10.865211,2.9013119,-3.2342455,A2,17.000769,0.169722815870468,0.777586092430739,0.648716875013787,0.466497669139005,A2
part2_faceAlign_frame_face_A2_10142.jpg,11.500095,4.6573863,-5.3708405,A2,21.528322,0.217560316613328,0.79480425313661,0.686994253230836,0.451966166071107,A2
part2_faceAlign_frame_face_A2_10143.jpg,11.611231,2.3079667,10.140328,A2,24.059525,0.24430465851122,0.797818280121394,0.635783653828129,0.55746140154832,A2
part2_faceAlign_frame_face_A2_10144.jpg,15.784666,0.3728413,11.992685,A2,28.150192,0.287526082015548,0.911002538230758,0.593603478071784,0.570059732738059,A2
part2_faceAlign_frame_face_A2_10145.jpg,12.812881,1.6335754,1.4302763,A2,15.876733,0.157846406475592,0.830407229933028,0.621083860438745,0.498222218174727,A2
part2_faceAlign_frame_face_A2_10146.jpg,13.2384,1.7873774,4.777293,A2,19.80307,0.1993315418576,0.841947376677003,0.624436302296868,0.52098609408212,A2
part2_faceAlign_frame_face_A2_10147.jpg,12.653949,4.3760314,8.944443,A2,25.974422,0.264537196188857,0.826096967401124,0.680861524503328,0.549327896346654,A2
