image_ID,pitch,yaw,pitchyaw,norm_pitch,norm_yaw,norm_pitchyaw,condition
frame_face_A2_0.jpg,-0.536809,-0.0735539,0.61036295,0.29303423,0.4176795,0.38787028,A2
frame_face_A2_1.jpg,-0.5334785,0.04075744,0.5742359,0.29536262,0.4770695,0.3646312,A2
frame_face_A2_10.jpg,-0.65553486,0.2542126,0.9097475,0.21003275,0.5879693,0.58045256,A2
frame_face_A2_100.jpg,-0.43367705,0.09705842,0.5307355,0.365134,0.5063205,0.3366491,A2
frame_face_A2_1000.jpg,-0.35824823,-0.14340541,0.5016537,0.4178665,0.38138843,0.3179419,A2
frame_face_A2_10000.jpg,-0.8236329,-0.029219424,0.85285234,0.09251503,0.4407133,0.5438541,A2
frame_face_A2_10001.jpg,-0.7222079,0.10435285,0.82656074,0.16342147,0.51011026,0.5269418,A2
frame_face_A2_10002.jpg,-0.7125964,-0.05876649,0.7713629,0.17014088,0.42536226,0.4914352,A2
frame_face_A2_10003.jpg,-0.8194351,0.00520494,0.82464004,0.09544971,0.45859835,0.5257063,A2
frame_face_A2_10004.jpg,-0.738761,0.017197074,0.7559581,0.15184915,0.46482882,0.4815259,A2
frame_face_A2_10005.jpg,-0.6642593,-0.2015677,0.865827,0.20393346,0.35117045,0.55220026,A2
frame_face_A2_10006.jpg,-0.7380314,-0.08823885,0.8262702,0.15235923,0.41005,0.5267549,A2
frame_face_A2_10007.jpg,-0.73801136,-0.15439494,0.8924063,0.15237324,0.37567887,0.5692976,A2
frame_face_A2_10008.jpg,-0.7047808,-0.12694411,0.83172494,0.17560479,0.38994083,0.5302637,A2
frame_face_A2_10009.jpg,-0.6005241,-0.3340753,0.9345994,0.24849087,0.28232664,0.59643877,A2
frame_face_A2_1001.jpg,-0.30065635,0.08521068,0.38586703,0.4581291,0.50016505,0.24346097,A2
frame_face_A2_10010.jpg,-0.69993114,-0.04155703,0.74148816,0.1789952,0.43430337,0.47221795,A2
frame_face_A2_10011.jpg,-0.66792405,-0.08976125,0.7576853,0.20137143,0.40925905,0.48263696,A2
frame_face_A2_10012.jpg,-0.76348644,-0.116662055,0.88014853,0.13456355,0.39528286,0.5614127,A2
frame_face_A2_10013.jpg,-0.6146853,-0.28331456,0.8979999,0.23859076,0.30869916,0.57289577,A2
frame_face_A2_10014.jpg,-0.75289,0.22135745,0.97424746,0.14197156,0.57089955,0.6219428,A2
frame_face_A2_10015.jpg,-0.5376034,-0.3079008,0.84550416,0.2924789,0.2959255,0.53912735,A2
frame_face_A2_10016.jpg,-0.6925919,-0.06829961,0.7608915,0.18412608,0.42040935,0.48469937,A2
frame_face_A2_10017.jpg,-0.64289963,0.046761893,0.6896615,0.21886607,0.48018909,0.43887994,A2
frame_face_A2_10018.jpg,-0.7299917,-0.15081157,0.8808032,0.15797982,0.3775406,0.56183386,A2
frame_face_A2_10019.jpg,-0.6730529,-0.011028515,0.68408144,0.19778584,0.45016432,0.4352905,A2
frame_face_A2_1002.jpg,-0.3694069,-0.6999863,1.0693932,0.4100654,0.09221903,0.6831463,A2
frame_face_A2_10020.jpg,-0.3964555,-0.6011609,0.9976164,0.3911557,0.14356337,0.63697517,A2
frame_face_A2_10021.jpg,-0.69315994,-0.15780891,0.85096884,0.18372896,0.37390515,0.54264253,A2
frame_face_A2_10022.jpg,-0.49017674,0.12418683,0.61436355,0.325635,0.52041495,0.3904437,A2
frame_face_A2_10023.jpg,-0.68019366,-0.21903004,0.8992237,0.19279371,0.34209797,0.57368296,A2
frame_face_A2_10024.jpg,-0.7131217,-0.3211827,1.0343044,0.16977365,0.28902492,0.6605751,A2
frame_face_A2_10025.jpg,-0.53242105,-0.009351255,0.5417723,0.29610187,0.45103574,0.34374866,A2
frame_face_A2_10026.jpg,-0.45250675,-0.59974694,1.0522537,0.35197014,0.14429799,0.6721212,A2
frame_face_A2_10027.jpg,-0.7947279,0.1094563,0.9041842,0.11272256,0.5127617,0.5768739,A2
frame_face_A2_10028.jpg,-0.5385624,0.16307746,0.7016399,0.29180843,0.5406204,0.44658515,A2
frame_face_A2_10029.jpg,-0.7188164,0.05906245,0.7778789,0.16579248,0.48657984,0.4956267,A2
frame_face_A2_1003.jpg,-0.3580088,-0.105522,0.4635308,0.41803387,0.40107062,0.293419,A2
frame_face_A2_10030.jpg,-0.54889214,-0.43177444,0.9806666,0.2845869,0.23156744,0.626072,A2
frame_face_A2_10031.jpg,-0.55509084,-0.15679152,0.71188235,0.28025338,0.37443373,0.45317373,A2
frame_face_A2_10032.jpg,-0.64420366,-0.046130434,0.6903341,0.21795441,0.43192726,0.43931258,A2
frame_face_A2_10033.jpg,-0.7470125,-0.114410885,0.8614234,0.14608052,0.39645243,0.54936755,A2
frame_face_A2_10034.jpg,-0.64628196,-0.25497785,0.9012598,0.21650147,0.32342142,0.5749927,A2
frame_face_A2_10035.jpg,-0.65441024,-0.15064621,0.80505645,0.21081896,0.3776265,0.5131089,A2
frame_face_A2_10036.jpg,-0.6411681,-0.30525127,0.94641936,0.22007656,0.29730207,0.6040421,A2
frame_face_A2_10037.jpg,-0.64086586,-0.13571288,0.7765787,0.22028787,0.38538507,0.49479035,A2
frame_face_A2_10038.jpg,-0.5881253,-0.06053587,0.64866114,0.25715894,0.42444298,0.412506,A2
frame_face_A2_10039.jpg,-0.4800137,-0.06873573,0.54874945,0.33273998,0.42018276,0.34823677,A2
frame_face_A2_1004.jpg,-0.42481002,-0.28867772,0.71348774,0.37133297,0.3059128,0.4542064,A2
frame_face_A2_10040.jpg,-0.787194,-0.03039504,0.81758904,0.11798953,0.44010252,0.5211707,A2
frame_face_A2_10041.jpg,-0.72768104,-0.012277031,0.73995805,0.15959519,0.44951567,0.4712337,A2
frame_face_A2_10042.jpg,-0.74027866,-0.16387466,0.90415335,0.15078816,0.37075374,0.57685405,A2
frame_face_A2_10043.jpg,-0.7718427,-0.075213924,0.8470566,0.12872165,0.41681707,0.54012597,A2
frame_face_A2_10044.jpg,-0.74180996,-0.12293397,0.86474395,0.14971763,0.39202428,0.55150354,A2
frame_face_A2_10045.jpg,-0.7308247,-0.050064348,0.78088903,0.15739743,0.42988342,0.49756297,A2
frame_face_A2_10046.jpg,-0.733996,-0.06748325,0.8014792,0.15518041,0.4208335,0.5108078,A2
frame_face_A2_10047.jpg,-0.71265966,0.21204421,0.92470384,0.17009667,0.5660609,0.59007335,A2
frame_face_A2_10048.jpg,-0.74629045,-0.035532914,0.78182334,0.14658532,0.43743318,0.498164,A2
frame_face_A2_10049.jpg,-0.74578494,-0.15463892,0.9004239,0.14693871,0.37555212,0.574455,A2
frame_face_A2_1005.jpg,-0.38280252,-0.26991427,0.65271676,0.40070054,0.31566125,0.41511482,A2
frame_face_A2_10050.jpg,-0.7494111,-0.09289887,0.84230995,0.14440365,0.40762892,0.53707266,A2
frame_face_A2_10051.jpg,-0.7323231,0.26408884,0.9964119,0.15634991,0.5931005,0.63620037,A2
frame_face_A2_10052.jpg,-0.77545154,0.12429153,0.8997431,0.12619872,0.5204693,0.5740171,A2
frame_face_A2_10053.jpg,-0.8262217,0.20870745,1.0349292,0.090705186,0.5643273,0.660977,A2
frame_face_A2_10054.jpg,-0.7483214,-0.13156207,0.87988347,0.14516546,0.3875416,0.5612422,A2
frame_face_A2_10055.jpg,-0.7030149,-0.01750482,0.7205197,0.17683934,0.4467996,0.4587298,A2
frame_face_A2_10056.jpg,-0.696276,-0.51986647,1.2161424,0.18155052,0.18579957,0.7775443,A2
frame_face_A2_10057.jpg,-0.8269564,-0.3403863,1.1673427,0.090191565,0.2790478,0.74615335,A2
frame_face_A2_10058.jpg,-0.55971193,-0.17537422,0.73508614,0.27702275,0.36477917,0.4680998,A2
frame_face_A2_10059.jpg,-0.7712149,-0.16300933,0.93422425,0.12916057,0.37120327,0.5961975,A2
frame_face_A2_1006.jpg,-0.41165072,0.37411612,0.78576684,0.38053268,0.65026474,0.5007007,A2
frame_face_A2_10060.jpg,-0.74690986,0.12249241,0.8694023,0.14615227,0.5195346,0.55450004,A2
frame_face_A2_10061.jpg,-0.7856008,-0.11992931,0.9055301,0.119103365,0.39358535,0.57773966,A2
frame_face_A2_10062.jpg,-0.8489447,-0.17494164,1.0238863,0.074819475,0.3650039,0.65387356,A2
frame_face_A2_10063.jpg,-0.81684494,-0.66940844,1.4862534,0.097260505,0.10810562,0.95129603,A2
