image_ID,pitch,yaw,pitchyaw,norm_pitch,norm_yaw,norm_pitchyaw,condition
frame_face_A2_16016.jpg,-0.41775832,0.48063958,0.8983979,0.37626284,0.70560855,0.5731518,A2
frame_face_A2_7290.jpg,-0.44516146,0.09466748,0.53982896,0.35710526,0.50507826,0.34249857,A2
frame_face_A2_10974.jpg,-0.76900613,0.12457022,0.8935764,0.13070472,0.52061415,0.5700503,A2
frame_face_A2_21054.jpg,-0.31647924,-0.052609667,0.3690889,0.4470673,0.428561,0.23266824,A2
frame_face_A2_14063.jpg,-0.2379191,0.03291426,0.27083337,0.5019888,0.47299463,0.16946435,A2
frame_face_A2_24374.jpg,-0.65405655,-0.0444829,0.69853944,0.21106623,0.43278325,0.44459075,A2
frame_face_A2_19755.jpg,0.38128647,-0.022428684,0.40371516,0.93487686,0.4442414,0.25494197,A2
frame_face_A2_3300.jpg,-0.23967905,0.4015198,0.6411989,0.50075847,0.66450214,0.40770584,A2
frame_face_A2_25073.jpg,-0.4197285,0.037572004,0.45730048,0.37488547,0.47541454,0.28941128,A2
frame_face_A2_8622.jpg,-0.41125655,0.5765726,0.98782915,0.38080826,0.7554502,0.63067937,A2
frame_face_A2_23121.jpg,-0.54930043,-0.43463856,0.983939,0.28430146,0.2300794,0.628177,A2
frame_face_A2_21075.jpg,-0.2831016,-0.34255403,0.62565565,0.4704017,0.27792156,0.3977075,A2
frame_face_A2_14233.jpg,-0.46641424,0.76963234,1.2360466,0.3422474,0.8557536,0.7903479,A2
frame_face_A2_7302.jpg,-0.23851068,0.6165844,0.8550951,0.5015753,0.77623814,0.5452968,A2
frame_face_A2_20463.jpg,-0.68253374,0.006660724,0.68919444,0.19115776,0.4593547,0.43857947,A2
frame_face_A2_7357.jpg,-0.65457237,0.11739782,0.7719702,0.21070562,0.5168877,0.49182585,A2
frame_face_A2_22682.jpg,-0.40679926,-0.05399386,0.4607931,0.38392437,0.42784184,0.29165795,A2
frame_face_A2_25173.jpg,-0.38239935,-0.037402242,0.4198016,0.4009824,0.43646196,0.26528972,A2
frame_face_A2_12884.jpg,-0.613015,0.022796547,0.63581157,0.23975848,0.46773803,0.4042404,A2
frame_face_A2_20412.jpg,-0.60027057,-0.102309555,0.7025801,0.24866813,0.4027396,0.44718996,A2
frame_face_A2_17104.jpg,-0.49756342,0.121456966,0.6190204,0.32047093,0.51899666,0.3934393,A2
frame_face_A2_5781.jpg,-0.57453656,0.043541595,0.6180782,0.26665884,0.478516,0.3928332,A2
frame_face_A2_1341.jpg,-0.24027444,-0.28309047,0.5233649,0.50034225,0.3088156,0.3319079,A2
frame_face_A2_24808.jpg,-0.4374933,0.10132041,0.5388137,0.36246607,0.5085347,0.3418455,A2
frame_face_A2_11615.jpg,-0.51085514,0.35042647,0.86128163,0.31117865,0.63795686,0.54927635,A2
frame_face_A2_11314.jpg,-0.5467895,0.21852736,0.7653169,0.28605685,0.56942916,0.48754606,A2
frame_face_A2_5965.jpg,-0.11270265,0.13516332,0.24786597,0.58952796,0.52611774,0.15469034,A2
frame_face_A2_8323.jpg,-0.38306943,0.4812724,0.86434186,0.40051395,0.7059374,0.5512449,A2
frame_face_A2_1225.jpg,-0.36566547,-0.052791163,0.4184566,0.4126811,0.4284667,0.26442453,A2
