image_ID,pitch,yaw,pitchyaw,norm_pitch,norm_yaw,norm_pitchyaw,condition
frame_face_A2_20846.jpg,-0.6367645,-0.0396337,0.6763982,0.22315513,0.43530262,0.4303482,A2
frame_face_A2_20069.jpg,-0.7740644,-0.5361379,1.3102024,0.12716846,0.17734583,0.83804935,A2
frame_face_A2_24323.jpg,-0.738016,0.006290486,0.7443065,0.15236999,0.45916235,0.47403088,A2
frame_face_A2_25001.jpg,-0.3610563,0.11339985,0.47445613,0.41590333,0.5148106,0.3004468,A2
frame_face_A2_10745.jpg,0.20388155,0.3570195,0.56090105,0.81085265,0.6413823,0.3560534,A2
frame_face_A2_26235.jpg,-0.23117806,0.10018644,0.3313645,0.5067015,0.50794566,0.20840164,A2
frame_face_A2_16927.jpg,-0.39056295,0.11406525,0.5046282,0.3952752,0.51515627,0.3198553,A2
frame_face_A2_763.jpg,-0.36831397,-0.2790098,0.6473237,0.4108295,0.3109357,0.4116457,A2
frame_face_A2_12674.jpg,-0.63183665,-0.058426052,0.6902627,0.22660021,0.42553914,0.43926662,A2
frame_face_A2_19331.jpg,-0.7528915,0.18093985,0.93383133,0.14197052,0.54990077,0.5959447,A2
frame_face_A2_1611.jpg,-0.21358429,-0.04646822,0.2600525,0.51900136,0.4317518,0.16252944,A2
frame_face_A2_25605.jpg,-0.46183905,-0.11502946,0.57686853,0.3454459,0.39613104,0.36632466,A2
frame_face_A2_6337.jpg,-0.53931797,-0.035585612,0.5749036,0.29128024,0.43740577,0.36506072,A2
frame_face_A2_4833.jpg,-0.32578412,0.14279753,0.46858165,0.44056225,0.530084,0.29666802,A2
frame_face_A2_9583.jpg,-0.8119398,-0.059046306,0.8709861,0.10068972,0.42521685,0.55551887,A2
frame_face_A2_11807.jpg,-0.6698694,0.10867506,0.7785445,0.20001142,0.51235586,0.49605483,A2
frame_face_A2_26167.jpg,-0.19471945,-0.051812477,0.24653193,0.53218985,0.4289752,0.1538322,A2
frame_face_A2_475.jpg,-0.44952735,-0.11254535,0.5620727,0.35405302,0.39742166,0.35680708,A2
frame_face_A2_19706.jpg,-0.151854,0.023466328,0.17532033,0.56215715,0.468086,0.10802458,A2
frame_face_A2_7634.jpg,-0.4669361,0.11633915,0.58327526,0.34188256,0.5163377,0.37044585,A2
frame_face_A2_26797.jpg,-0.38230222,0.043899216,0.42620143,0.4010503,0.47870183,0.2694065,A2
frame_face_A2_23160.jpg,-0.5860388,0.2657785,0.85181737,0.25861758,0.59397835,0.5431884,A2
frame_face_A2_16573.jpg,-0.41299477,0.21483009,0.62782484,0.37959307,0.5675083,0.39910284,A2
frame_face_A2_26708.jpg,-0.4397785,-0.06926012,0.5090386,0.36086848,0.41991034,0.32269236,A2
frame_face_A2_24604.jpg,-0.37950128,-0.20825571,0.587757,0.40300843,0.3476957,0.37332878,A2
frame_face_A2_8346.jpg,-0.49436268,0.33054015,0.82490283,0.32270858,0.627625,0.52587533,A2
frame_face_A2_8704.jpg,-0.5331069,0.12988225,0.66298914,0.29562238,0.52337396,0.42172265,A2
frame_face_A2_5042.jpg,-0.30515856,0.057463787,0.36262235,0.4549816,0.4857492,0.22850858,A2
frame_face_A2_16226.jpg,-0.6675714,-0.15483795,0.8224094,0.20161796,0.3754487,0.52427137,A2
frame_face_A2_2110.jpg,-0.39383823,0.052679107,0.44651735,0.39298543,0.48326337,0.2824749,A2
frame_face_A2_15382.jpg,-0.66250825,0.026190316,0.6886986,0.20515764,0.46950123,0.43826053,A2
frame_face_A2_8698.jpg,-0.59812987,0.06939307,0.6675229,0.2501647,0.49194703,0.42463905,A2
frame_face_A2_4915.jpg,-0.27620065,0.0861564,0.36235705,0.47522613,0.50065637,0.22833793,A2
frame_face_A2_12442.jpg,-0.5796809,-0.04063639,0.62031734,0.2630624,0.43478167,0.39427355,A2
frame_face_A2_17598.jpg,-0.5841015,0.19226275,0.77636427,0.25997198,0.5557835,0.4946524,A2
frame_face_A2_20029.jpg,-0.89597225,-0.1423404,1.0383127,0.041942425,0.38194174,0.66315347,A2
frame_face_A2_206.jpg,-0.3580758,0.058804415,0.41688022,0.41798705,0.48644575,0.26341054,A2
frame_face_A2_7271.jpg,-0.47491878,0.22421812,0.6991369,0.33630183,0.5723858,0.44497508,A2
frame_face_A2_20434.jpg,-0.72302186,-0.19389094,0.9169128,0.16285242,0.35515887,0.58506167,A2
frame_face_A2_18050.jpg,-0.3514004,0.2789341,0.6303345,0.42265382,0.60081327,0.4007172,A2
frame_face_A2_15744.jpg,-0.5693012,0.22105984,0.79036105,0.2703189,0.5707449,0.50365597,A2
frame_face_A2_21017.jpg,-0.3707708,-0.13932686,0.5100977,0.40911192,0.38350743,0.32337362,A2
frame_face_A2_8436.jpg,-0.5587448,0.24737772,0.80612254,0.2776989,0.5844183,0.5137947,A2
frame_face_A2_20000.jpg,-0.82776266,-0.5538645,1.3816271,0.0896279,0.16813603,0.88399404,A2
frame_face_A2_7732.jpg,-0.51638246,0.110001124,0.6263836,0.3073145,0.51304483,0.39817575,A2
frame_face_A2_12.jpg,-0.3228333,-0.29768243,0.6205157,0.44262514,0.30123442,0.39440116,A2
frame_face_A2_24717.jpg,-0.45919776,-0.05554506,0.51474285,0.34729245,0.42703593,0.32636166,A2
frame_face_A2_21119.jpg,-0.39081478,0.13804604,0.5288608,0.39509913,0.5276154,0.3354432,A2
frame_face_A2_6125.jpg,-0.31121403,0.2677916,0.5790056,0.4507482,0.5950242,0.36769935,A2
frame_face_A2_3843.jpg,-0.36048996,0.06523518,0.42572516,0.41629928,0.48978683,0.2691001,A2
frame_face_A2_19252.jpg,-0.65951836,-0.112545915,0.77206427,0.20724787,0.39742136,0.49188638,A2
frame_face_A2_4914.jpg,-0.28541952,0.12395665,0.40937617,0.4687812,0.5202954,0.25858346,A2
frame_face_A2_800.jpg,-0.45629638,-0.30737692,0.7636733,0.3493208,0.29619768,0.4864888,A2
frame_face_A2_24758.jpg,-0.36947608,0.14535357,0.51482964,0.41001707,0.531412,0.3264175,A2
frame_face_A2_5661.jpg,-0.32400355,0.35276687,0.67677045,0.441807,0.6391728,0.43058762,A2
frame_face_A2_25938.jpg,-0.4765464,-0.009456627,0.48600304,0.33516398,0.450981,0.30787447,A2
frame_face_A2_26262.jpg,-0.5335269,0.13964206,0.67316896,0.29532877,0.5284446,0.4282709,A2
frame_face_A2_9022.jpg,-0.43298048,0.04573746,0.47871792,0.365621,0.47965688,0.30318826,A2
frame_face_A2_26234.jpg,-0.3203203,0.081716165,0.4020365,0.44438198,0.49834946,0.2538621,A2
frame_face_A2_16120.jpg,-0.36969325,-0.2424916,0.6121849,0.40986523,0.32990858,0.3890423,A2
frame_face_A2_1485.jpg,0.022244645,0.33654383,0.35878846,0.6838699,0.63074416,0.22604239,A2
frame_face_A2_7789.jpg,-0.2444156,-0.105004326,0.34941992,0.49744713,0.40133956,0.22001599,A2
frame_face_A2_24658.jpg,-0.36672324,-0.056493677,0.4232169,0.4119416,0.42654306,0.26748666,A2
frame_face_A2_1256.jpg,-0.2558747,0.0865098,0.3423845,0.48943606,0.50084,0.21549037,A2
frame_face_A2_19777.jpg,-0.3949115,0.4431048,0.8380163,0.3922351,0.68610746,0.5343107,A2
frame_face_A2_9080.jpg,-0.40794688,0.068322524,0.47626942,0.38312206,0.49139085,0.30161324,A2
frame_face_A2_24219.jpg,-0.61950374,0.29796144,0.9174652,0.23522218,0.6106989,0.58541703,A2
frame_face_A2_14073.jpg,-0.26652896,-0.12442173,0.39095068,0.48198763,0.39125133,0.24673106,A2
frame_face_A2_4062.jpg,-0.38031888,0.22841364,0.6087325,0.40243685,0.57456553,0.3868215,A2
frame_face_A2_3899.jpg,-0.2598538,-0.0023544077,0.26220822,0.48665422,0.45467094,0.16391613,A2
frame_face_A2_15258.jpg,-0.6459876,0.04289884,0.6888864,0.21670727,0.47818208,0.43838134,A2
frame_face_A2_1637.jpg,-0.053158246,-0.111753285,0.16491154,0.6311556,0.39783317,0.10132902,A2
frame_face_A2_6606.jpg,-0.19426303,0.31175438,0.5060174,0.5325089,0.6178649,0.32074893,A2
frame_face_A2_5872.jpg,-0.31725308,0.19107817,0.50833124,0.44652626,0.5551681,0.32223734,A2
frame_face_A2_19903.jpg,-0.74319506,0.116333984,0.859529,0.1487493,0.516335,0.548149,A2
frame_face_A2_5332.jpg,-0.3913551,0.027563697,0.4189188,0.3947214,0.47021475,0.26472184,A2
frame_face_A2_15302.jpg,-0.72338235,0.013425959,0.7368083,0.16260041,0.46286955,0.46920758,A2
frame_face_A2_21340.jpg,-0.5355121,0.0913122,0.62682426,0.29394093,0.50333506,0.3984592,A2
frame_face_A2_13499.jpg,-0.7377392,0.048694856,0.78643405,0.1525635,0.48119336,0.50112987,A2
frame_face_A2_20448.jpg,-0.5721759,-0.013838235,0.58601415,0.26830918,0.44870454,0.37220767,A2
frame_face_A2_16911.jpg,-0.3782959,0.10767575,0.48597166,0.40385112,0.51183665,0.30785432,A2
frame_face_A2_18827.jpg,-0.44367975,-0.25946775,0.70314753,0.35814112,0.3210887,0.44755495,A2
frame_face_A2_10703.jpg,-0.6099361,-0.078756,0.6886921,0.24191092,0.4149768,0.43825635,A2
frame_face_A2_23606.jpg,-0.6992183,-0.03410098,0.7333193,0.17949358,0.4381771,0.46696326,A2
frame_face_A2_9249.jpg,-0.46134222,-0.08544101,0.5467832,0.34579325,0.4115036,0.34697196,A2
frame_face_A2_2192.jpg,0.16288024,0.43217704,0.59505725,0.78218853,0.68043005,0.37802476,A2
