image_ID,pitch,yaw,pitchyaw,norm_yaw,norm_pitch,norm_pitchyaw,condition
frame_face_B_A2_1099.jpg,-0.14752385,0.34217167,0.48969552,0.63033706,0.62085396,0.34853026,B_A2
frame_face_B_A2_11.jpg,-0.42975786,-0.26229724,0.6920551,0.28414997,0.39913517,0.49613237,B_A2
frame_face_B_A2_110.jpg,-0.36447856,0.044193707,0.40867227,0.45968127,0.45041758,0.28943148,B_A2
frame_face_B_A2_1100.jpg,-0.19663513,0.08083297,0.2774681,0.48066506,0.5822729,0.19373046,B_A2
frame_face_B_A2_1101.jpg,-0.16837911,0.14541063,0.31378973,0.51764953,0.6044704,0.22022365,B_A2
frame_face_B_A2_1102.jpg,-0.06938432,0.09054281,0.15992713,0.48622602,0.6822392,0.10799547,B_A2
frame_face_B_A2_1103.jpg,0.061901584,-0.16870342,0.230605,0.33775237,0.7853754,0.15954828,B_A2
frame_face_B_A2_1104.jpg,-0.15902218,0.33198816,0.49101034,0.62450486,0.611821,0.3494893,B_A2
frame_face_B_A2_1105.jpg,-0.3859053,0.06578814,0.45169345,0.4720487,0.43358508,0.32081136,B_A2
frame_face_B_A2_1106.jpg,-0.4266868,0.3462179,0.7729047,0.6326545,0.40154776,0.5551045,B_A2
frame_face_B_A2_1107.jpg,-0.36118954,-0.5035838,0.86477333,0.14596207,0.45300138,0.62211394,B_A2
frame_face_B_A2_1108.jpg,-0.23862389,-0.486422,0.7250459,0.15579085,0.54928714,0.5201961,B_A2
frame_face_B_A2_1109.jpg,-0.28153026,0.29299778,0.57452804,0.6021746,0.51558053,0.4104075,B_A2
frame_face_B_A2_111.jpg,-0.383574,0.18664952,0.5702235,0.5412676,0.4354165,0.40726778,B_A2
frame_face_B_A2_1110.jpg,-0.3423717,0.007277999,0.3496497,0.4385392,0.4677844,0.2463801,B_A2
frame_face_B_A2_1111.jpg,-0.27001655,0.03657856,0.30659512,0.45532,0.52462554,0.21497586,B_A2
frame_face_B_A2_1112.jpg,-0.3070625,0.06327968,0.3703422,0.47061208,0.49552277,0.26147333,B_A2
frame_face_B_A2_1113.jpg,-0.40291888,0.22929363,0.6322125,0.5656904,0.42021945,0.45248288,B_A2
frame_face_B_A2_1114.jpg,-0.30495358,0.13489275,0.43984634,0.5116258,0.49717954,0.31217,B_A2
frame_face_B_A2_1115.jpg,-0.29446548,0.1069116,0.40137708,0.49560064,0.50541884,0.28411034,B_A2
frame_face_B_A2_1116.jpg,-0.34281296,0.12426834,0.4670813,0.5055411,0.46743777,0.33203533,B_A2
frame_face_B_A2_1117.jpg,-0.06965736,0.49691147,0.56656885,0.7189586,0.68202466,0.40460205,B_A2
frame_face_B_A2_1118.jpg,-0.29333237,-0.023450054,0.31678241,0.42094085,0.506309,0.22240654,B_A2
frame_face_B_A2_1119.jpg,-0.34812105,0.028166212,0.37628725,0.45050216,0.4632678,0.26580968,B_A2
frame_face_B_A2_112.jpg,-0.52051526,0.057285443,0.5778007,0.4671791,0.3278375,0.41279462,B_A2
frame_face_B_A2_1120.jpg,-0.23676412,-0.12215786,0.35892197,0.3644096,0.5507481,0.25314334,B_A2
frame_face_B_A2_1121.jpg,-0.12984888,-0.23301841,0.3628673,0.30091837,0.63473916,0.25602108,B_A2
frame_face_B_A2_1122.jpg,-0.39353365,-0.34782213,0.7413558,0.23516878,0.42759234,0.5320926,B_A2
frame_face_B_A2_1123.jpg,-0.31069994,0.18447779,0.49517775,0.5400238,0.49266526,0.35252902,B_A2
frame_face_B_A2_1124.jpg,-0.4989584,0.1406943,0.6396527,0.5149484,0.34477225,0.45790982,B_A2
frame_face_B_A2_1125.jpg,-0.352048,-0.16013403,0.51218206,0.3426602,0.46018282,0.36493203,B_A2
frame_face_B_A2_1126.jpg,-0.31149065,0.3469981,0.65848875,0.6331013,0.4920441,0.4716489,B_A2
frame_face_B_A2_1127.jpg,-0.24911644,0.20802476,0.4571412,0.5535094,0.54104435,0.32478496,B_A2
frame_face_B_A2_1128.jpg,-0.2601821,0.15618624,0.41636837,0.5238209,0.5323513,0.29504505,B_A2
frame_face_B_A2_1129.jpg,-0.33083728,0.19042613,0.5212634,0.5434305,0.4768457,0.37155604,B_A2
frame_face_B_A2_113.jpg,-0.47264063,0.1730567,0.64569736,0.5334828,0.36544707,0.4623188,B_A2
frame_face_B_A2_1130.jpg,-0.27991563,-0.48608884,0.76600444,0.15598166,0.516849,0.5500714,B_A2
frame_face_B_A2_1131.jpg,-0.28960878,0.03294933,0.3225581,0.4532415,0.5092342,0.22661936,B_A2
frame_face_B_A2_1132.jpg,-0.24716173,0.052106366,0.2992681,0.46421298,0.54257995,0.2096315,B_A2
frame_face_B_A2_1133.jpg,-0.08639336,0.22309028,0.30948365,0.56213766,0.6688772,0.21708278,B_A2
frame_face_B_A2_1134.jpg,-0.30500817,0.05838199,0.36339015,0.4678071,0.49713662,0.25640246,B_A2
frame_face_B_A2_1135.jpg,-0.30738384,0.111513905,0.41889775,0.49823645,0.49527034,0.29689,B_A2
frame_face_B_A2_1136.jpg,-0.33530587,-0.24278277,0.57808864,0.29532617,0.4733352,0.41300464,B_A2
frame_face_B_A2_1137.jpg,-0.09818313,-0.09716789,0.19535102,0.37872168,0.6596153,0.13383384,B_A2
frame_face_B_A2_1138.jpg,-0.3179798,0.05940888,0.3773887,0.46839523,0.4869463,0.26661307,B_A2
frame_face_B_A2_1139.jpg,-0.20284615,-0.43901888,0.641865,0.18293923,0.5773936,0.45952347,B_A2
frame_face_B_A2_114.jpg,-0.37687042,0.092773706,0.46964413,0.4875037,0.44068274,0.33390468,B_A2
frame_face_B_A2_1140.jpg,-0.13384645,0.6139846,0.74783105,0.7860078,0.6315987,0.53681564,B_A2
frame_face_B_A2_1141.jpg,-0.055645764,0.43554056,0.49118632,0.6838107,0.693032,0.34961766,B_A2
frame_face_B_A2_1142.jpg,-0.5355072,0.39139524,0.9269024,0.6585281,0.31606004,0.66743124,B_A2
frame_face_B_A2_1143.jpg,-0.09888671,0.56872505,0.6676118,0.76008713,0.65906256,0.47830328,B_A2
frame_face_B_A2_1144.jpg,-0.11204653,0.62568134,0.7377279,0.7927067,0.6487244,0.52944636,B_A2
frame_face_B_A2_1145.jpg,-0.07389114,0.52243423,0.5963254,0.73357576,0.6786987,0.42630664,B_A2
frame_face_B_A2_1146.jpg,-0.04203804,0.42686364,0.4689017,0.6788413,0.70372206,0.33336315,B_A2
frame_face_B_A2_1147.jpg,-0.19639735,0.023759713,0.22015706,0.4479785,0.5824596,0.1519275,B_A2
frame_face_B_A2_1148.jpg,-0.26061437,0.75402206,1.0146364,0.86620915,0.53201175,0.73142487,B_A2
frame_face_B_A2_1149.jpg,-0.25667492,0.055584617,0.31225953,0.46620503,0.53510654,0.21910752,B_A2
frame_face_B_A2_115.jpg,-0.37557453,0.09886022,0.47443473,0.4909895,0.44170076,0.33739898,B_A2
frame_face_B_A2_1150.jpg,-0.28696826,0.23664293,0.5236112,0.56989944,0.51130855,0.3732685,B_A2
frame_face_B_A2_1151.jpg,-0.18415342,0.7366659,0.92081934,0.85626906,0.5920783,0.6629942,B_A2
frame_face_B_A2_1152.jpg,-0.39484844,0.39361784,0.7884663,0.659801,0.42655945,0.5664552,B_A2
frame_face_B_A2_1153.jpg,-0.21604641,-0.53634936,0.75239575,0.1271968,0.5670237,0.54014516,B_A2
frame_face_B_A2_1154.jpg,-0.18368578,0.43889236,0.62257814,0.6857303,0.5924457,0.44545552,B_A2
frame_face_B_A2_1155.jpg,-0.28051454,0.031886794,0.31240132,0.452633,0.51637846,0.21921095,B_A2
frame_face_B_A2_1156.jpg,-0.2425137,0.40270123,0.6452149,0.6650032,0.5462313,0.4619669,B_A2
frame_face_B_A2_1157.jpg,-0.17505343,0.3591402,0.53419363,0.64005524,0.59922713,0.3809874,B_A2
frame_face_B_A2_1158.jpg,-0.08521022,0.31261212,0.39782232,0.61340797,0.6698066,0.28151748,B_A2
frame_face_B_A2_1159.jpg,-0.24255899,-0.44141534,0.6839743,0.18156675,0.5461958,0.49023822,B_A2
frame_face_B_A2_116.jpg,-0.4373862,0.2360947,0.6734809,0.5695855,0.39314243,0.48258427,B_A2
frame_face_B_A2_1160.jpg,-0.2850758,0.13648279,0.42155862,0.51253647,0.5127952,0.29883084,B_A2
frame_face_B_A2_1161.jpg,-0.28477484,-0.27645943,0.56123424,0.27603912,0.51303166,0.40071094,B_A2
frame_face_B_A2_1162.jpg,-0.2367175,0.39974636,0.6364639,0.6633109,0.55078477,0.45558384,B_A2
frame_face_B_A2_1163.jpg,-0.29707396,0.0709583,0.36803228,0.47500974,0.5033696,0.25978845,B_A2
frame_face_B_A2_1164.jpg,-0.36122197,-0.01719734,0.3784193,0.42452186,0.45297593,0.2673648,B_A2
frame_face_B_A2_1165.jpg,-0.26350784,-0.26090008,0.5244079,0.28495017,0.52973866,0.37384966,B_A2
frame_face_B_A2_1166.jpg,-0.2985248,0.10841605,0.40694085,0.49646226,0.50222987,0.28816858,B_A2
frame_face_B_A2_1167.jpg,-0.2520574,-0.019010143,0.27106756,0.42348364,0.53873396,0.18906188,B_A2
frame_face_B_A2_1168.jpg,-0.31944606,0.21085897,0.530305,0.5551327,0.48579443,0.37815103,B_A2
frame_face_B_A2_1169.jpg,-0.34857547,0.37430575,0.7228812,0.6487407,0.4629108,0.5186171,B_A2
frame_face_B_A2_117.jpg,-0.44644737,0.16297801,0.60942537,0.5277106,0.38602412,0.43586183,B_A2
frame_face_B_A2_1170.jpg,-0.334365,0.33694905,0.67131406,0.62734604,0.47407433,0.48100376,B_A2
frame_face_B_A2_1171.jpg,-0.32089412,0.09767904,0.41857317,0.49031302,0.48465687,0.29665324,B_A2
frame_face_B_A2_1172.jpg,-0.28404567,0.24989481,0.5339405,0.57748896,0.51360446,0.38080275,B_A2
frame_face_B_A2_1173.jpg,-0.30839843,0.17820062,0.48659903,0.53642875,0.4944733,0.34627166,B_A2
frame_face_B_A2_1174.jpg,-0.26902163,0.1531917,0.42221332,0.5221059,0.52540714,0.2993084,B_A2
frame_face_B_A2_1175.jpg,-0.5336873,0.10002948,0.63371676,0.49165916,0.31748974,0.45358008,B_A2
frame_face_B_A2_1176.jpg,-0.34618622,-0.24614339,0.5923296,0.2934015,0.46478778,0.4233921,B_A2
frame_face_B_A2_1177.jpg,-0.45751363,0.16595615,0.62346977,0.5294162,0.37733063,0.44610587,B_A2
frame_face_B_A2_1179.jpg,-0.34918433,0.2769352,0.6261195,0.5929753,0.4624325,0.4480386,B_A2
frame_face_B_A2_118.jpg,-0.30671203,0.030129554,0.33684158,0.45162657,0.4957981,0.23703781,B_A2
frame_face_B_A2_1180.jpg,-0.23992734,-0.23496018,0.47488752,0.29980627,0.54826313,0.33772922,B_A2
frame_face_B_A2_1181.jpg,-0.21874902,-0.56486,0.78360903,0.1108684,0.5649005,0.5629123,B_A2
frame_face_B_A2_1182.jpg,-0.30333468,0.13589184,0.4392265,0.51219803,0.4984513,0.3117179,B_A2
frame_face_B_A2_1183.jpg,-0.1510016,0.057773463,0.20877507,0.4674586,0.6181219,0.14362542,B_A2
frame_face_B_A2_1184.jpg,-0.28592998,0.25173548,0.5376655,0.5785432,0.5121242,0.3835198,B_A2
frame_face_B_A2_1185.jpg,-0.121772766,0.5813836,0.70315635,0.7673369,0.6410836,0.50422966,B_A2
frame_face_B_A2_1186.jpg,-0.2528956,-0.049785793,0.3026814,0.40585804,0.5380755,0.21212117,B_A2
frame_face_B_A2_1187.jpg,-0.23293707,0.021812849,0.25474992,0.4468635,0.55375457,0.17715971,B_A2
frame_face_B_A2_1188.jpg,-0.3284408,-0.037155636,0.3655964,0.41309148,0.47872832,0.25801173,B_A2
frame_face_B_A2_1189.jpg,-0.06701012,-0.66124904,0.72825915,0.055665154,0.6841043,0.5225398,B_A2
frame_face_B_A2_119.jpg,-0.37450352,0.07980084,0.45430437,0.48007396,0.44254217,0.32271576,B_A2
frame_face_B_A2_1190.jpg,-0.3015358,0.03229558,0.33383137,0.4528671,0.4998645,0.23484214,B_A2
frame_face_B_A2_1191.jpg,-0.38714424,-0.005439678,0.3925839,0.4312556,0.4326118,0.27769655,B_A2
frame_face_B_A2_1192.jpg,-0.35987616,0.018270282,0.37814644,0.4448346,0.45403317,0.26716578,B_A2
frame_face_B_A2_1193.jpg,-0.7208283,-0.0017216634,0.72255,0.43338495,0.17047457,0.5183755,B_A2
frame_face_B_A2_1194.jpg,-0.6206126,0.05246616,0.6730788,0.46441904,0.2492025,0.48229095,B_A2
frame_face_B_A2_1195.jpg,-0.5376451,-0.037090674,0.57473576,0.4131287,0.31438056,0.41055903,B_A2
frame_face_B_A2_1196.jpg,-0.5868285,-0.058224007,0.6450525,0.40102535,0.27574283,0.46184844,B_A2
frame_face_B_A2_1197.jpg,-0.4471591,0.029243229,0.47640234,0.45111898,0.385465,0.33883414,B_A2
frame_face_B_A2_1198.jpg,-0.47455022,0.020065015,0.49461523,0.44586247,0.36394694,0.35211873,B_A2
frame_face_B_A2_1199.jpg,-0.65145373,0.013539227,0.664993,0.4421251,0.22497419,0.47639313,B_A2
frame_face_B_A2_12.jpg,-0.5025019,0.23574603,0.73824793,0.56938577,0.3419885,0.5298257,B_A2
frame_face_B_A2_120.jpg,-0.25527406,0.04607176,0.30134583,0.4607569,0.536207,0.21114701,B_A2
frame_face_B_A2_1200.jpg,-0.4009922,0.07795989,0.4789521,0.47901964,0.42173302,0.34069395,B_A2
frame_face_B_A2_1201.jpg,-0.37854773,0.04606431,0.42461205,0.46075264,0.43936506,0.30105802,B_A2
frame_face_B_A2_1202.jpg,-0.4206094,0.12449116,0.54510057,0.5056687,0.40632203,0.388943,B_A2
frame_face_B_A2_1203.jpg,-0.40163004,0.11722516,0.5188552,0.50150734,0.42123193,0.36979946,B_A2
frame_face_B_A2_1204.jpg,-0.36147225,0.15995263,0.5214249,0.5259779,0.4527793,0.37167382,B_A2
frame_face_B_A2_1205.jpg,-0.43867224,0.13304809,0.57172036,0.5105694,0.39213213,0.4083596,B_A2
frame_face_B_A2_1206.jpg,-0.4687689,0.18102174,0.64979064,0.53804445,0.36848867,0.46530446,B_A2
frame_face_B_A2_1207.jpg,-0.37997168,0.03201192,0.4119836,0.45270464,0.43824643,0.29184678,B_A2
frame_face_B_A2_1208.jpg,-0.4341958,0.06045597,0.49465176,0.46899492,0.3956488,0.35214537,B_A2
