image_ID,pitch,yaw,pitchyaw,norm_pitch,norm_yaw,norm_pitchyaw,condition
frame_face_A1_beforehelp_100.jpg,-0.32550538,0.37833837,0.7038437,0.441953407810778,0.631530887846189,0.385219632095295,A1_beforehelp
frame_face_A1_beforehelp_1000.jpg,-0.5558743,-0.05180105,0.6076753,0.275821883266906,0.420597031788757,0.331515631428196,A1_beforehelp
frame_face_A1_beforehelp_10000.jpg,-0.7069907,-0.16512816,0.8721189,0.166843649937595,0.365023133660227,0.479190743739623,A1_beforehelp
frame_face_A1_beforehelp_10001.jpg,-0.0803678,0.34278867,0.42315647,0.618735414204676,0.614097853453096,0.228473474447186,A1_beforehelp
frame_face_A1_beforehelp_10002.jpg,-0.5740988,-0.39936277,0.9734616,0.262679207731293,0.250158028970662,0.535784265399604,A1_beforehelp
frame_face_A1_beforehelp_10003.jpg,-0.5692778,-0.47228798,1.0415658,0.266155892345806,0.214396610616822,0.573816176112815,A1_beforehelp
frame_face_A1_beforehelp_10004.jpg,-0.9145715,0.23211886,1.1466904,0.017145874864306,0.559827054993278,0.632521650972838,A1_beforehelp
frame_face_A1_beforehelp_10005.jpg,-0.78662443,0.16199858,0.948623,0.109415447513348,0.525441131823932,0.521913470097095,A1_beforehelp
frame_face_A1_beforehelp_10006.jpg,-0.3594314,-0.2672891,0.6267205,0.41748751447627,0.31492495616082,0.342151177340419,A1_beforehelp
frame_face_A1_beforehelp_10007.jpg,-0.7260484,0.011255493,0.7373039,0.153100108685156,0.451519005330827,0.403905048543123,A1_beforehelp
frame_face_A1_beforehelp_10009.jpg,-0.8904178,0.01188495,0.90230274,0.034564418148597,0.451827681508965,0.496046519269794,A1_beforehelp
frame_face_A1_beforehelp_1001.jpg,-0.51171845,0.024060184,0.53577864,0.307665061930202,0.457798231838952,0.291365870419358,A1_beforehelp
frame_face_A1_beforehelp_10010.jpg,-0.7760308,0.13827136,0.9143021,0.117055088756419,0.513805662542546,0.502747406852875,A1_beforehelp
frame_face_A1_beforehelp_10011.jpg,-0.37219906,0.03557711,0.40777618,0.408280062270227,0.46344595789742,0.219884550180793,A1_beforehelp
frame_face_A1_beforehelp_10012.jpg,-0.7329256,-0.055691034,0.78861666,0.148140586712344,0.418689442558452,0.432559996501816,A1_beforehelp
frame_face_A1_beforehelp_1002.jpg,-0.49723595,0.062151976,0.5593879,0.318109178281517,0.476477869642662,0.304550156679603,A1_beforehelp
frame_face_A1_beforehelp_10023.jpg,-0.6428641,-0.46702167,1.1098858,0.213088819736607,0.216979129269713,0.6119685975483,A1_beforehelp
frame_face_A1_beforehelp_10024.jpg,-0.58566475,-0.39054996,0.9762147,0.254338373792851,0.254479697503161,0.537321698529786,A1_beforehelp
frame_face_A1_beforehelp_10026.jpg,-0.53189063,-0.5073991,1.0392897,0.293117808694942,0.197178649212366,0.5725451174707,A1_beforehelp
frame_face_A1_beforehelp_10027.jpg,-0.5510523,-0.46766162,1.018714,0.279299289035665,0.216665307483317,0.561054883604627,A1_beforehelp
frame_face_A1_beforehelp_1003.jpg,-0.47767287,0.14287634,0.6205492,0.332217176466227,0.516063874980893,0.338704894576882,A1_beforehelp
frame_face_A1_beforehelp_1004.jpg,-0.69596416,0.10451482,0.800479,0.174795486064812,0.497251966651672,0.439184367035935,A1_beforehelp
frame_face_A1_beforehelp_1005.jpg,-0.6916916,-0.02701776,0.71870935,0.177876660845269,0.432750381801387,0.393521162301859,A1_beforehelp
frame_face_A1_beforehelp_1006.jpg,-0.49729288,-0.03788112,0.535174,0.318068122970356,0.427423154609468,0.291028217022158,A1_beforehelp
frame_face_A1_beforehelp_1007.jpg,-0.5480973,-0.091503024,0.63960034,0.281430299829252,0.401127785122381,0.349343757605372,A1_beforehelp
frame_face_A1_beforehelp_1008.jpg,-0.55426985,0.019162586,0.57343245,0.276978939195087,0.455396523965819,0.312393154198218,A1_beforehelp
frame_face_A1_beforehelp_10080.jpg,-0.75226414,-0.1074478,0.85971195,0.134194516501776,0.3933087084945,0.47226224278633,A1_beforehelp
frame_face_A1_beforehelp_10082.jpg,-0.7532015,0.04511495,0.7983164,0.133518535358806,0.468123170159572,0.437976691002616,A1_beforehelp
frame_face_A1_beforehelp_10083.jpg,-0.5203495,0.065782316,0.5861318,0.301440743585026,0.478258133388309,0.319484942154259,A1_beforehelp
frame_face_A1_beforehelp_10084.jpg,-0.35906482,-0.22359799,0.5826628,0.417751875199354,0.336350414696402,0.317547723917144,A1_beforehelp
frame_face_A1_beforehelp_10085.jpg,-0.6190652,-0.19725177,0.81631696,0.230251497494818,0.349270201906646,0.448028871201602,A1_beforehelp
frame_face_A1_beforehelp_10086.jpg,-0.6455723,-0.273754,0.9193263,0.211135789810653,0.311754667127498,0.505553106439763,A1_beforehelp
frame_face_A1_beforehelp_10087.jpg,-0.59340453,0.26993373,0.86333823,0.248756798591499,0.578370894442846,0.474287292007687,A1_beforehelp
frame_face_A1_beforehelp_10088.jpg,-0.5831538,0.03942235,0.6225761,0.256149156044004,0.465331605347882,0.339836790698188,A1_beforehelp
frame_face_A1_beforehelp_10089.jpg,-0.7591988,-0.43706855,1.1962674,0.129193557006053,0.231667685604659,0.66020728618225,A1_beforehelp
frame_face_A1_beforehelp_1009.jpg,-0.59850645,0.008128231,0.6066347,0.245077527326517,0.449985443416037,0.330934521800769,A1_beforehelp
frame_face_A1_beforehelp_10091.jpg,-0.63331455,-0.21374266,0.8470572,0.219975518255695,0.341183319245394,0.465195361124142,A1_beforehelp
frame_face_A1_beforehelp_10092.jpg,-0.6099322,-0.48942515,1.0993574,0.236837799213206,0.205992802033057,0.606089148575212,A1_beforehelp
frame_face_A1_beforehelp_10093.jpg,-0.6296495,-0.5886521,1.2183015,0.222618584620852,0.157333408787216,0.672511944688567,A1_beforehelp
frame_face_A1_beforehelp_10094.jpg,-0.7154418,0.031380188,0.746822,0.160749103298783,0.461387850921239,0.409220308532367,A1_beforehelp
frame_face_A1_beforehelp_10095.jpg,-0.70687795,-0.41401127,1.1208892,0.166924960078704,0.24297462645792,0.61811330413529,A1_beforehelp
frame_face_A1_beforehelp_10096.jpg,-0.48597732,0.5628188,1.0487962,0.326228387097425,0.721997296312154,0.577853899589793,A1_beforehelp
frame_face_A1_beforehelp_10097.jpg,-0.8366802,0.31500843,1.1516886,0.073317516497665,0.600474844556584,0.635312831195596,A1_beforehelp
frame_face_A1_beforehelp_10098.jpg,-0.6150894,-0.40175864,1.0168481,0.233118662541568,0.248983130613956,0.560012895853507,A1_beforehelp
frame_face_A1_beforehelp_10099.jpg,-0.69118285,0.2547755,0.9459584,0.178243548067346,0.570937528059208,0.520425458648661,A1_beforehelp
frame_face_A1_beforehelp_101.jpg,-0.20296718,0.3663438,0.56931096,0.530322350899377,0.625648932405205,0.310091561349533,A1_beforehelp
frame_face_A1_beforehelp_1010.jpg,-0.68144625,-0.15770462,0.8391509,0.185265138487937,0.368663525228609,0.460780190023507,A1_beforehelp
frame_face_A1_beforehelp_10100.jpg,-0.6893337,-0.32407713,1.0134108,0.179577070439246,0.287076966442033,0.558093380071889,A1_beforehelp
frame_face_A1_beforehelp_10101.jpg,-0.6300005,-0.36114332,0.9911438,0.222365459480903,0.26890026832388,0.545658661569197,A1_beforehelp
frame_face_A1_beforehelp_10102.jpg,-0.69377637,-0.29525304,0.9890294,0.176373220110194,0.301211863566892,0.544477902203225,A1_beforehelp
frame_face_A1_beforehelp_10103.jpg,-0.6970686,0.20272362,0.8997922,0.173999014470609,0.545412074559878,0.494644540638198,A1_beforehelp
frame_face_A1_beforehelp_10104.jpg,-0.5687832,0.0016967859,0.57048,0.266512575235318,0.446831560158918,0.310744396635759,A1_beforehelp
frame_face_A1_beforehelp_10105.jpg,-0.7258816,0.10475618,0.83063775,0.1532203972132,0.497370325939687,0.456026131379721,A1_beforehelp
frame_face_A1_beforehelp_10106.jpg,-0.66807234,0.07595829,0.74403065,0.194909790454932,0.483248276897965,0.407661515183802,A1_beforehelp
frame_face_A1_beforehelp_10107.jpg,-0.71026444,0.12691556,0.83718,0.164482778439998,0.508236950233833,0.459679566378788,A1_beforehelp
frame_face_A1_beforehelp_10108.jpg,-0.7553853,0.008448184,0.76383346,0.131943678718861,0.450142343520768,0.418720138613644,A1_beforehelp
frame_face_A1_beforehelp_10109.jpg,-0.7486142,0.12684925,0.8754634,0.136826686226293,0.508204432814259,0.481058436560042,A1_beforehelp
frame_face_A1_beforehelp_1011.jpg,-0.5349498,0.009649126,0.5445989,0.290911675263667,0.450731267286373,0.296291430675367,A1_beforehelp
frame_face_A1_beforehelp_10110.jpg,-0.63209915,0.17782785,0.809927,0.220852009124909,0.533203566059033,0.444460480585737,A1_beforehelp
frame_face_A1_beforehelp_10111.jpg,-0.78163207,0.044992864,0.82662493,0.113015709119262,0.468063301034462,0.453785223888726,A1_beforehelp
frame_face_A1_beforehelp_10112.jpg,-0.7442458,0.055429906,0.7996757,0.139976976429578,0.473181468336806,0.438735774528044,A1_beforehelp
frame_face_A1_beforehelp_10113.jpg,-0.70262,0.18143047,0.8840505,0.169995598795644,0.534970236336566,0.485853791626035,A1_beforehelp
frame_face_A1_beforehelp_10114.jpg,-0.7201911,0.03413992,0.75433105,0.157324125443627,0.462741181691168,0.413413640502216,A1_beforehelp
frame_face_A1_beforehelp_10115.jpg,-0.75375473,0.18487182,0.9386265,0.133119571195917,0.536657822248927,0.516331053807871,A1_beforehelp
frame_face_A1_beforehelp_10116.jpg,-0.64643323,0.1503252,0.7967584,0.210514926486618,0.519716683093742,0.437106646029014,A1_beforehelp
frame_face_A1_beforehelp_10117.jpg,-0.71139604,0.18467385,0.8960699,0.163666720296504,0.536560740759666,0.492565870288237,A1_beforehelp
frame_face_A1_beforehelp_10118.jpg,-0.7322127,0.1108069,0.8430196,0.148654697573511,0.500337507374775,0.462940615562258,A1_beforehelp
frame_face_A1_beforehelp_10119.jpg,-0.7032632,0.12726097,0.8305242,0.169531752385344,0.508406334065756,0.455962720849071,A1_beforehelp
frame_face_A1_beforehelp_1012.jpg,-0.5390511,0.08291243,0.62196356,0.287954005359186,0.486658481816554,0.33949472564804,A1_beforehelp
frame_face_A1_beforehelp_10120.jpg,-0.629688,0.21729383,0.8469819,0.222590820182425,0.552557084842513,0.465153310811875,A1_beforehelp
frame_face_A1_beforehelp_10121.jpg,-0.23454024,0.2523895,0.4869297,0.507553304656875,0.569767469800997,0.264086810911795,A1_beforehelp
frame_face_A1_beforehelp_10122.jpg,-0.17252512,0.65786153,0.83038664,0.552275771690931,0.768604811450212,0.455885902244084,A1_beforehelp
frame_face_A1_beforehelp_10123.jpg,-0.5681193,0.12859835,0.6967176,0.266991349538486,0.509062164959874,0.38124015360596,A1_beforehelp
frame_face_A1_beforehelp_10124.jpg,-0.77580315,0.08721708,0.86302024,0.117219259520264,0.488769416972132,0.474109714600013,A1_beforehelp
frame_face_A1_beforehelp_10125.jpg,-0.6210673,0.20384608,0.8249134,0.228807674581166,0.545962511941484,0.45282944206994,A1_beforehelp
frame_face_A1_beforehelp_10126.jpg,-0.69729877,0.14508025,0.84237903,0.173833026398067,0.517144639061301,0.462582897520705,A1_beforehelp
frame_face_A1_beforehelp_10127.jpg,-0.7289504,0.12882876,0.85777915,0.151007319066547,0.509175154533753,0.471182895594432,A1_beforehelp
frame_face_A1_beforehelp_10128.jpg,-0.71719265,0.11040006,0.82759273,0.159486470389154,0.500137999201359,0.45432567929659,A1_beforehelp
frame_face_A1_beforehelp_10129.jpg,-0.61763406,0.15984567,0.7774797,0.23128357018082,0.524385377371005,0.426340705058167,A1_beforehelp
frame_face_A1_beforehelp_1013.jpg,-0.711264,-0.4302454,1.1415094,0.163761941502997,0.235013655011412,0.629628388451508,A1_beforehelp
frame_face_A1_beforehelp_10130.jpg,-0.67759424,0.08258282,0.7601771,0.188043031850715,0.486496846065301,0.416678291604864,A1_beforehelp
frame_face_A1_beforehelp_10131.jpg,-0.68744427,0.029553905,0.71699816,0.180939640904128,0.460492269401549,0.392565570351681,A1_beforehelp
frame_face_A1_beforehelp_10132.jpg,-0.71470654,0.06578447,0.780491,0.161279339168865,0.478259189677281,0.428022326642896,A1_beforehelp
frame_face_A1_beforehelp_10133.jpg,-0.26629853,0.27548164,0.5417802,0.484650679013597,0.581091505470218,0.294717364072613,A1_beforehelp
frame_face_A1_beforehelp_10134.jpg,-0.63966584,0.10410562,0.74377143,0.215395258511802,0.497051301170004,0.407516757123431,A1_beforehelp
