,start,end,times,silent_length,norm_silentlength,condition
77,112.459636,117.19,S3,4.73036399999999,0.143487903979013,A1_withhelp
78,134.318545,138.5,S4,4.181455,0.117497135214604,A1_withhelp
79,81.628073,83.53,S1,1.901927,0.009561785019951,A1_withhelp
80,17.808804,22.99,S1,5.181196,0.164834739727008,A1_withhelp
81,86.992051,94.61,S1,7.617949,0.280214672938125,A1_withhelp
82,97.847211,102.91,S2,5.062789,0.159228183891547,A1_withhelp
83,21.021876,23.25,S1,2.228124,0.025007169953781,A1_withhelp
84,16.00888,20.76,S1,4.75112,0.144470697841883,A1_withhelp
85,24.590442,26.698195,S2,2.107753,0.019307618977316,A1_withhelp
86,27.666783,31.27,S,3.603217,0.090117642167861,A1_withhelp
87,306.196997,310.00305,S,3.80605299999996,0.099721900019521,A1_withhelp
88,34.618825,44.599027,S,9.980202,0.392067040973688,A1_withhelp
89,140.346588,147.66,S2,7.313412,0.265794886147952,A1_withhelp
90,43.069674,65.889045,S1,22.819371,1,A1_withhelp
91,66.214694,84.85422,S1,18.639526,0.802084890453476,A1_withhelp
92,162.962706,169.34,S2,6.37729400000001,0.221469822295472,A1_withhelp
93,44.75295,46.98,S1,2.22705,0.024956316195412,A1_withhelp
94,30.336855,35.78,S1,5.443145,0.177237990333335,A1_withhelp
95,61.151335,65.52,S1,4.36866499999999,0.126361504026893,A1_withhelp
96,130.710979,136.826113,S2,6.11513399999998,0.209056580866968,A1_withhelp
97,145.234421,148.88,S3,3.645579,0.09212347728151,A1_withhelp
98,177.52997,181.9,S4,4.37003000000001,0.126426136596889,A1_withhelp
99,74.182172,77.14,S1,2.95782800000001,0.059558558126438,A1_withhelp
100,61.294362,65.31,S1,4.015638,0.109645722131182,A1_withhelp
101,24.054481,30.58089,S1,6.526409,0.228530397881415,A1_withhelp
102,7.900463,10.17,S1,2.269537,0.026968070042577,A1_withhelp
103,36.065163,38.73,S1,2.664837,0.045685472913674,A1_withhelp
104,56.995039,60.72,S1,3.724961,0.095882204513266,A1_withhelp
105,100.384119,102.37,S2,1.98588100000001,0.01353699584879,A1_withhelp
106,19.355727,21.45,S1,2.094273,0.018669342754947,A1_withhelp
107,66.161733,68.71,S1,2.548267,0.040165898785964,A1_withhelp
108,72.632641,79.2,S2,6.567359,0.230469374981267,A1_withhelp
109,123.34343,126.2,S3,2.85657,0.054764005179507,A1_withhelp
110,104.678837,109.62,S1,4.941163,0.15346920883058,A1_withhelp
111,69.921424,77.73,S1,7.808576,0.289240836249809,A1_withhelp
112,90.556772,96.54,S2,5.98322800000001,0.202810849161645,A1_withhelp
113,152.462813,155.42,S3,2.95718699999998,0.059528206860967,A1_withhelp
114,33.186445,36.15,S1,2.963555,0.059829730821208,A1_withhelp
115,70.854053,76.83,S1,5.97594700000001,0.202466094771803,A1_withhelp
116,60.221507,64.14,S1,3.918493,0.105045919191863,A1_withhelp
117,151.331537,155.01,S2,3.67846299999999,0.093680530345039,A1_withhelp
118,179.775644,183.97,S3,4.194356,0.118107995863326,A1_withhelp
119,119.539703,127.54,S1,8.000297,0.298318800317225,A1_withhelp
120,129.04527,134.28,S2,5.23473000000001,0.167369567567386,A1_withhelp
121,13.88781,16.45,S1,2.56219,0.040825150999913,A1_withhelp
122,46.130208,49,S1,2.869792,0.055390065135899,A1_withhelp
123,51.3073,55.55,S2,4.2427,0.120397077888118,A1_withhelp
124,70.445484,77.75,S1,7.30451600000001,0.265373661721084,A1_withhelp
125,101.038006,104.88,S2,3.841994,0.10142370162992,A1_withhelp
126,122.039359,125.93,S3,3.890641,0.103727130664755,A1_withhelp
127,60.445769,62.86,S1,2.414231,0.033819311861526,A1_withhelp
128,74.512641,86.96,S2,12.447359,0.508886599575376,A1_withhelp
129,130.919407,133.68,S3,2.760593,0.050219506886162,A1_withhelp
130,24.936973,28.85,S1,3.913027,0.104787104812674,A1_withhelp
131,61.83003,65.54,S2,3.70997000000001,0.095172382640156,A1_withhelp
132,57.970326,61.91,S,3.939674,0.106048836748687,A1_withhelp
133,2.402801,4.72,S1,2.317199,0.029224859457305,A1_withhelp
134,35.405982,37.3,S2,1.894018,0.009187294912924,A1_withhelp
135,59.945401,63.27,S1,3.32459900000001,0.076925116609705,A1_withhelp
136,95.252226,99.189318,S2,3.93709200000001,0.105926579389181,A1_withhelp
137,112.016617,115.064688,S3,3.04807100000001,0.063831552275936,A1_withhelp
138,48.033591,53.02,S1,4.986409,0.155611600963911,A1_withhelp
139,82.574599,85.28,S2,2.70540099999999,0.047606172964428,A1_withhelp
140,93.368665,100.67,S3,7.30133500000001,0.265223041790568,A1_withhelp
141,101.788036,105.81,S4,4.021964,0.109945257396961,A1_withhelp
142,43.219727,45.056807,S1,1.83708,0.006491288121438,A1_withhelp
143,31.071525,37.77,S1,6.698475,0.236677700290771,A1_withhelp
144,66.300012,68,S2,1.699988,0,A1_withhelp
145,183.065045,187.49,S1,4.42495500000001,0.129026828103833,A1_withhelp
146,25.197507,27.62,S1,2.422493,0.034210516472001,A1_withhelp
147,59.623193,62.04,S2,2.416807,0.033941285121824,A1_withhelp
148,41.48,45.04,S1,3.56,0.088071322916962,A1_withhelp
149,55.893366,58.48,S1,2.586634,0.04198257117644,A1_withhelp
150,71.290118,73.39,S1,2.09988199999999,0.018934928165278,A1_withhelp
151,32.065777,34.62,S,2.554223,0.040447914600536,A1_withhelp
152,116.497317,123.63,S1,7.132683,0.257237391831002,A1_withhelp
153,175.467073,178.59,S2,3.122927,0.067375974004544,A1_withhelp
154,37.318516,41.36,S1,4.041484,0.110869526822824,A1_withhelp
155,35.039582,37.67,S1,2.630418,0.044055737802568,A1_withhelp
156,45.802202,49.27,S1,3.467798,0.083705570375801,A1_withhelp
157,25.367707,28.19,S1,2.822293,0.053140993749675,A1_withhelp
158,40.529477,44.87,S1,4.340523,0.125028984038028,A1_withhelp
159,61.392753,64.7,S2,3.307247,0.076103501697943,A1_withhelp
160,25.352613,28.417631,S1,3.065018,0.064633990491105,A1_withhelp
161,40.223624,42.796725,S2,2.573101,0.041341785411061,A1_withhelp
162,78.207366,80.43,S1,2.22263400000001,0.024747219177758,A1_withhelp
163,123.186732,126.31,S2,3.123268,0.067392120309575,A1_withhelp
164,134.938098,138.24,S3,3.30190200000001,0.075850416652798,A1_withhelp
165,139.530585,144.48,S4,4.94941499999999,0.153859939942374,A1_withhelp
166,146.149171,148.985707,S5,2.836536,0.053815397921426,A1_withhelp
167,60.552251,64.303275,S1,3.751024,0.097116284126293,A1_withhelp
168,90.024585,91.96,S2,1.93541499999999,0.011147437403829,A1_withhelp
