scores,emotion_index,filename,norm_scores,condition
0.8,1,45_face_B4_BA1_trim_user.wav,0.380952380952381,B_A1
0.8,1,49_face_B2_BA1_trim_user.wav,0.380952380952381,B_A1
0.4,0,49_face_B3_BA1_trim_user.wav,0.190476190476191,B_A1
1,1,49_face_B4_BA1_trim_user.wav,0.476190476190476,B_A1
1,1,50_face_B1_BA1_trim_user.wav,0.476190476190476,B_A1
1.2,1,50_face_B2_BA1_trim_user.wav,0.571428571428571,B_A1
0.7,1,50_face_B3_BA1_trim_user.wav,0.333333333333333,B_A1
0.9,1,50_face_B4_BA1_trim_user.wav,0.428571428571429,B_A1
0.6,1,51_face_B1_BA1_trim_user.wav,0.285714285714286,B_A1
0.4,0,51_face_B2_BA1_trim_user.wav,0.190476190476191,B_A1
0.5,1,51_face_B3_BA1_trim_user.wav,0.238095238095238,B_A1
0.4,0,51_face_B4_BA1_trim_user.wav,0.190476190476191,B_A1
0.8,1,56_face_B1_BA1_trim_user.wav,0.380952380952381,B_A1
1,1,56_face_B2_BA1_trim_user.wav,0.476190476190476,B_A1
0.9,1,56_face_B3_BA1_trim_user.wav,0.428571428571429,B_A1
0.8,1,56_face_B4_BA1_trim_user.wav,0.380952380952381,B_A1
0,0,5_face_B1_BA1_trim_user.wav,0,B_A1
0,0,5_face_B2_BA1_trim_user.wav,0,B_A1
0,0,5_face_B3_BA1_trim_user.wav,0,B_A1
0.2,0,5_face_B4_BA1_trim_user.wav,0.095238095238095,B_A1
0.7,1,61_face_B1_BA1_trim_user.wav,0.333333333333333,B_A1
0.8,1,61_face_B2_BA1_trim_user.wav,0.380952380952381,B_A1
1,1,61_face_B3_BA1_trim_user.wav,0.476190476190476,B_A1
0.8,1,61_face_B4_BA1_trim_user.wav,0.380952380952381,B_A1
0.6,1,62_face_B1_BA1_trim_user.wav,0.285714285714286,B_A1
0.6,1,62_face_B2_BA1_trim_user.wav,0.285714285714286,B_A1
0.8,1,62_face_B3_BA1_trim_user.wav,0.380952380952381,B_A1
1,1,62_face_B4_BA1_trim_user.wav,0.476190476190476,B_A1
0.4,0,63_face_B2_BA1_trim_user.wav,0.190476190476191,B_A1
0.6,1,63_face_B3_BA1_trim_user.wav,0.285714285714286,B_A1
0.8,1,63_face_B4_BA1_trim_user.wav,0.380952380952381,B_A1
0.7,1,64_face_B1_BA1_trim_user.wav,0.333333333333333,B_A1
0.6,1,64_face_B2_BA1_trim_user.wav,0.285714285714286,B_A1
0.8,1,64_face_B3_BA1_trim_user.wav,0.380952380952381,B_A1
0.8,1,64_face_B4_BA1_trim_user.wav,0.380952380952381,B_A1
0.1,0,68_face_B1_BA1_trim_user.wav,0.047619047619048,B_A1
1.3,1,68_face_B2_BA1_trim_user.wav,0.619047619047619,B_A1
0.5,1,68_face_B3_BA1_trim_user.wav,0.238095238095238,B_A1
0.5,1,68_face_B4_BA1_trim_user.wav,0.238095238095238,B_A1
0,0,6_face_B1_BA1_trim_user.wav,0,B_A1
0.7,1,6_face_B2_BA1_trim_user.wav,0.333333333333333,B_A1
0,0,6_face_B3_BA1_trim_user.wav,0,B_A1
0.5,1,6_face_B4_BA1_trim_user.wav,0.238095238095238,B_A1
0.3,0,71_face_B1_BA1_trim_user.wav,0.142857142857143,B_A1
0.2,0,71_face_B2_BA1_trim_user.wav,0.095238095238095,B_A1
0.4,0,71_face_B3_BA1_trim_user.wav,0.190476190476191,B_A1
0.7,1,71_face_B4_BA1_trim_user.wav,0.333333333333333,B_A1
0.8,1,72_face_B1_BA1_trim_user.wav,0.380952380952381,B_A1
