scores,emotion_index,filename,norm_scores,condition
0.1,0,10_face_B1_BA2_trim_user.wav,0.071428571428572,B_A2
0.4,0,10_face_B2_BA2_trim_user.wav,0.285714285714286,B_A2
0.3,0,10_face_B3_BA2_trim_user.wav,0.214285714285714,B_A2
0,0,10_face_B4_BA2_trim_user.wav,0,B_A2
0.6,1,14_face_B1_BA2_trim_user.wav,0.428571428571429,B_A2
1.1,1,14_face_B2_BA2_trim_user.wav,0.785714285714286,B_A2
0.2,0,14_face_B3_BA2_trim_user.wav,0.142857142857143,B_A2
0.1,0,14_face_B4_BA2_trim_user.wav,0.071428571428572,B_A2
0.3,0,15_face_B1_BA2_trim_user.wav,0.214285714285714,B_A2
0.1,0,15_face_B2_BA2_trim_user.wav,0.071428571428572,B_A2
0.8,1,15_face_B3_BA2_trim_user.wav,0.571428571428571,B_A2
0.4,0,15_face_B4_BA2_trim_user.wav,0.285714285714286,B_A2
0.6,1,17_face_B1_BA2_trim_user.wav,0.428571428571429,B_A2
0.7,1,17_face_B2_BA2_trim_user.wav,0.5,B_A2
0.2,0,17_face_B3_BA2_trim_user.wav,0.142857142857143,B_A2
0.3,0,17_face_B4_BA2_trim_user.wav,0.214285714285714,B_A2
0,0,20_face_B1_BA2_trim_user.wav,0,B_A2
0,0,20_face_B2_BA2_trim_user.wav,0,B_A2
0,0,20_face_B3_BA2_trim_user.wav,0,B_A2
0,0,20_face_B4_BA2_trim_user.wav,0,B_A2
0,0,21_face_B1_BA2_trim_user.wav,0,B_A2
0.2,0,21_face_B2_BA2_trim_user.wav,0.142857142857143,B_A2
0.3,0,21_face_B3_BA2_trim_user.wav,0.214285714285714,B_A2
0.2,0,21_face_B4_BA2_trim_user.wav,0.142857142857143,B_A2
0.1,0,24_face_B1_BA2_trim_user.wav,0.071428571428572,B_A2
0.3,0,24_face_B2_BA2_trim_user.wav,0.214285714285714,B_A2
0.4,0,24_face_B3_BA2_trim_user.wav,0.285714285714286,B_A2
0.4,0,24_face_B4_BA2_trim_user.wav,0.285714285714286,B_A2
1.3,1,25_face_B1_BA2_trim_user.wav,0.928571428571429,B_A2
0.7,1,25_face_B2_BA2_trim_user.wav,0.5,B_A2
1,1,25_face_B3_BA2_trim_user.wav,0.714285714285714,B_A2
0.4,0,25_face_B4_BA2_trim_user.wav,0.285714285714286,B_A2
1,1,28_face_B1_BA2_trim_user.wav,0.714285714285714,B_A2
0.8,1,28_face_B2_BA2_trim_user.wav,0.571428571428571,B_A2
1,1,28_face_B3_BA2_trim_user.wav,0.714285714285714,B_A2
1.2,1,28_face_B4_BA2_trim_user.wav,0.857142857142857,B_A2
0,0,29_face_B1_BA2_trim_user.wav,0,B_A2
0.2,0,29_face_B2_BA2_trim_user.wav,0.142857142857143,B_A2
0.3,0,29_face_B3_BA2_trim_user.wav,0.214285714285714,B_A2
0.2,0,29_face_B4_BA2_trim_user.wav,0.142857142857143,B_A2
0,0,2_face_B1_BA2_trim_user.wav,0,B_A2
0.8,1,2_face_B2_BA2_trim_user.wav,0.571428571428571,B_A2
0.4,0,2_face_B3_BA2_trim_user.wav,0.285714285714286,B_A2
0.3,0,2_face_B4_BA2_trim_user.wav,0.214285714285714,B_A2
0.9,1,35_face_B1_BA2_trim_user.wav,0.642857142857143,B_A2
0.6,1,35_face_B2_BA2_trim_user.wav,0.428571428571429,B_A2
0.9,1,35_face_B3_BA2_trim_user.wav,0.642857142857143,B_A2
0.8,1,35_face_B4_BA2_trim_user.wav,0.571428571428571,B_A2
0.7,1,36_face_B1_BA2_trim_user.wav,0.5,B_A2
1.1,1,36_face_B2_BA2_trim_user.wav,0.785714285714286,B_A2
0.7,1,36_face_B3_BA2_trim_user.wav,0.5,B_A2
0.5,1,36_face_B4_BA2_trim_user.wav,0.357142857142857,B_A2
0.5,1,37_face_B1_BA2_trim_user.wav,0.357142857142857,B_A2
0.6,1,37_face_B2_BA2_trim_user.wav,0.428571428571429,B_A2
0.2,0,37_face_B3_BA2_trim_user.wav,0.142857142857143,B_A2
0.4,0,37_face_B4_BA2_trim_user.wav,0.285714285714286,B_A2
0.3,0,41_face_B1_BA2_trim_user.wav,0.214285714285714,B_A2
0.3,0,41_face_B2_BA2_trim_user.wav,0.214285714285714,B_A2
0.3,0,41_face_B3_BA2_trim_user.wav,0.214285714285714,B_A2
0.4,0,41_face_B4_BA2_trim_user.wav,0.285714285714286,B_A2
0.5,1,42_face_B1_BA2_trim_user.wav,0.357142857142857,B_A2
0.8,1,42_face_B2_BA2_trim_user.wav,0.571428571428571,B_A2
0.7,1,42_face_B3_BA2_trim_user.wav,0.5,B_A2
0.4,0,42_face_B4_BA2_trim_user.wav,0.285714285714286,B_A2
0.6,1,43_face_B1_BA2_trim_user.wav,0.428571428571429,B_A2
0.6,1,43_face_B2_BA2_trim_user.wav,0.428571428571429,B_A2
0.4,0,43_face_B3_BA2_trim_user.wav,0.285714285714286,B_A2
0.7,1,43_face_B4_BA2_trim_user.wav,0.5,B_A2
1.3,1,46_face_B1_BA2_trim_user.wav,0.928571428571429,B_A2
1.3,1,46_face_B2_BA2_trim_user.wav,0.928571428571429,B_A2
1,1,46_face_B3_BA2_trim_user.wav,0.714285714285714,B_A2
1.3,1,46_face_B4_BA2_trim_user.wav,0.928571428571429,B_A2
1.1,1,47_face_B1_BA2_trim_user.wav,0.785714285714286,B_A2
0.7,1,47_face_B2_BA2_trim_user.wav,0.5,B_A2
1.2,1,47_face_B3_BA2_trim_user.wav,0.857142857142857,B_A2
1.1,1,47_face_B4_BA2_trim_user.wav,0.785714285714286,B_A2
0.8,1,48_face_B1_BA2_trim_user.wav,0.571428571428571,B_A2
0.7,1,48_face_B2_BA2_trim_user.wav,0.5,B_A2
0.6,1,48_face_B3_BA2_trim_user.wav,0.428571428571429,B_A2
0.9,1,48_face_B4_BA2_trim_user.wav,0.642857142857143,B_A2
0,0,4_face_B1_BA2_trim_user.wav,0,B_A2
0.2,0,4_face_B2_BA2_trim_user.wav,0.142857142857143,B_A2
0.3,0,4_face_B3_BA2_trim_user.wav,0.214285714285714,B_A2
0.1,0,4_face_B4_BA2_trim_user.wav,0.071428571428572,B_A2
0.5,1,52_face_B1_BA2_trim_user.wav,0.357142857142857,B_A2
0.6,1,52_face_B2_BA2_trim_user.wav,0.428571428571429,B_A2
0.5,1,52_face_B3_BA2_trim_user.wav,0.357142857142857,B_A2
0.7,1,52_face_B4_BA2_trim_user.wav,0.5,B_A2
0.7,1,53_face_B1_BA2_trim_user.wav,0.5,B_A2
0.5,1,53_face_B2_BA2_trim_user.wav,0.357142857142857,B_A2
0.2,0,53_face_B3_BA2_trim_user.wav,0.142857142857143,B_A2
0.2,0,53_face_B4_BA2_trim_user.wav,0.142857142857143,B_A2
0.7,1,54_face_B1_BA2_trim_user.wav,0.5,B_A2
0.1,0,54_face_B2_BA2_trim_user.wav,0.071428571428572,B_A2
0.8,1,54_face_B3_BA2_trim_user.wav,0.571428571428571,B_A2
0.2,0,54_face_B4_BA2_trim_user.wav,0.142857142857143,B_A2
1,1,55_face_B1_BA2_trim_user.wav,0.714285714285714,B_A2
1,1,55_face_B2_BA2_trim_user.wav,0.714285714285714,B_A2
0.9,1,55_face_B3_BA2_trim_user.wav,0.642857142857143,B_A2
0.9,1,55_face_B4_BA2_trim_user.wav,0.642857142857143,B_A2
0.2,0,59_face_B1_BA2_trim_user.wav,0.142857142857143,B_A2
0.3,0,59_face_B2_BA2_trim_user.wav,0.214285714285714,B_A2
0.3,0,59_face_B3_BA2_trim_user.wav,0.214285714285714,B_A2
0.3,0,59_face_B4_BA2_trim_user.wav,0.214285714285714,B_A2
0.6,1,60_face_B1_BA2_trim_user.wav,0.428571428571429,B_A2
1.3,1,60_face_B2_BA2_trim_user.wav,0.928571428571429,B_A2
1.1,1,60_face_B3_BA2_trim_user.wav,0.785714285714286,B_A2
1.1,1,60_face_B4_BA2_trim_user.wav,0.785714285714286,B_A2
0.8,1,65_face_B1_BA2_trim_user.wav,0.571428571428571,B_A2
0.6,1,65_face_B2_BA2_trim_user.wav,0.428571428571429,B_A2
0.9,1,65_face_B3_BA2_trim_user.wav,0.642857142857143,B_A2
0.9,1,65_face_B4_BA2_trim_user.wav,0.642857142857143,B_A2
0.6,1,66_face_B1_BA2_trim_user.wav,0.428571428571429,B_A2
0.6,1,66_face_B2_BA2_trim_user.wav,0.428571428571429,B_A2
0.7,1,66_face_B3_BA2_trim_user.wav,0.5,B_A2
1.4,1,66_face_B4_BA2_trim_user.wav,1,B_A2
0.3,0,67_face_B1_BA2_trim_user.wav,0.214285714285714,B_A2
0.4,0,67_face_B2_BA2_trim_user.wav,0.285714285714286,B_A2
1.4,1,67_face_B3_BA2_trim_user.wav,1,B_A2
0.6,1,67_face_B4_BA2_trim_user.wav,0.428571428571429,B_A2
0.5,1,69_face_B1_BA2_trim_user.wav,0.357142857142857,B_A2
0.4,0,69_face_B2_BA2_trim_user.wav,0.285714285714286,B_A2
1,1,69_face_B3_BA2_trim_user.wav,0.714285714285714,B_A2
0.1,0,69_face_B4_BA2_trim_user.wav,0.071428571428572,B_A2
0.5,1,70_face_B1_BA2_trim_user.wav,0.357142857142857,B_A2
0.3,0,70_face_B2_BA2_trim_user.wav,0.214285714285714,B_A2
0.9,1,70_face_B3_BA2_trim_user.wav,0.642857142857143,B_A2
0.9,1,70_face_B4_BA2_trim_user.wav,0.642857142857143,B_A2
0.6,1,73_face_B1_BA2_trim_user.wav,0.428571428571429,B_A2
0.8,1,73_face_B2_BA2_trim_user.wav,0.571428571428571,B_A2
0.5,1,73_face_B3_BA2_trim_user.wav,0.357142857142857,B_A2
1,1,73_face_B4_BA2_trim_user.wav,0.714285714285714,B_A2
0.8,1,74_face_B1_BA2_trim_user.wav,0.571428571428571,B_A2
1,1,74_face_B2_BA2_trim_user.wav,0.714285714285714,B_A2
0.5,1,74_face_B3_BA2_trim_user.wav,0.357142857142857,B_A2
1.1,1,74_face_B4_BA2_trim_user.wav,0.785714285714286,B_A2
0.8,1,75_face_B1_BA2_trim_user.wav,0.571428571428571,B_A2
0.3,0,75_face_B2_BA2_trim_user.wav,0.214285714285714,B_A2
0.5,1,75_face_B3_BA2_trim_user.wav,0.357142857142857,B_A2
0,0,75_face_B4_BA2_trim_user.wav,0,B_A2
0.6,1,78_face_B1_BA2_trim_user.wav,0.428571428571429,B_A2
0.6,1,78_face_B2_BA2_trim_user.wav,0.428571428571429,B_A2
0.3,0,78_face_B3_BA2_trim_user.wav,0.214285714285714,B_A2
0.7,1,78_face_B4_BA2_trim_user.wav,0.5,B_A2
0.9,1,79_face_B1_BA2_trim_user.wav,0.642857142857143,B_A2
0.8,1,79_face_B2_BA2_trim_user.wav,0.571428571428571,B_A2
0.7,1,79_face_B3_BA2_trim_user.wav,0.5,B_A2
0.5,1,79_face_B4_BA2_trim_user.wav,0.357142857142857,B_A2
0.2,0,7_face_B1_BA2_trim_user.wav,0.142857142857143,B_A2
1,1,7_face_B2_BA2_trim_user.wav,0.714285714285714,B_A2
0.2,0,7_face_B3_BA2_trim_user.wav,0.142857142857143,B_A2
0.3,0,7_face_B4_BA2_trim_user.wav,0.214285714285714,B_A2
